id_e,event_type,event_timestamp,prop_source,prop_medium,prop_article_content,prop_interaction_type
4a82e9912e6892f8cf6235159c33bc5d0b762205d7a8a4375495be23c0ed3280,video_play,,email_campaign,organic,review,
,video_play,1706360140,social_media,cpc,news,like
ec193e9ca3835706be8de67c4704282c564db301ebd90dec6ad317493c87a6b4,video_play,1702704940,,referral,opinion,comment
669a8b75fece411d3354a04c23cdfa3d373764ff4e40fba6e200ecd03d3b352e,form_submit,1699144420,email_campaign,,tutorial,read
6c4e5fd5882dbfe2fc4b6bc3d958f64d366e3c1f41f0f73411c607cd4855be55,page_view,1701938320,email_campaign,email,,read
6c87bf86113206aff5aa0a2f76f7a3461a9bfb060983a9b86e82879c06af21c1,video_play,1703855500,email_campaign,referral,news,read
84e952349edee008c496e1b66584c079daa5e68f7086fb80850f9872e138593e,social_share,1705049380,email_campaign,cpc,,comment
794993e48fa0705da8c7be8a95d584ea164d1eb5c2ecce79c563d40952015905,form_submit,1699630060,search_engine,referral,opinion,comment
812c37a9e7980929bc99856774e1b97dce3cc47bee51bd0e1e5343d1ff73f11f,form_submit,,,referral,opinion,
811f9a1f25a9a5790388d2a4c32fdbb7cd5387b3bdd22bb7d421f1f9042a5c70,form_submit,1702085620,direct,organic,opinion,read
db53e6bc584e4f0afdc4c05635e5088ab7aa73446ba0c9b3c457322738fcf334,page_view,1702648900,direct,organic,,share
14ab073fc5fef362dabf093f48176e16a8b68e5ac62d26fd130b9483abfb0abd,click,1706482180,social_media,cpc,review,like
061c44e3ba24f58b2fb8e13b8311b7fd2f09745131642c93361b363e8c4d70d6,page_view,1705913320,social_media,cpc,tutorial,
c68bb7b4d0ede4d3aa8eb56d9d2369d2cf9a77c89ca7b64603e928133cc3da5e,click,1703653600,search_engine,referral,tutorial,comment
,,1702535440,social_media,referral,news,like
0003302870f053073b2808bc1e90c558331182745a5cd8e0c24e8c5513b53eb1,social_share,1699281760,direct,referral,review,like
,video_play,1701890440,email_campaign,referral,opinion,comment
708a7a6da96b665e9d6167c3f11ee7d1c29452437b7b7c34e641dfb5ebffc7f8,page_view,1702175920,email_campaign,email,,share
0b2f8744d2b757aab0dd0df8465b27cfa7240e9d206d9c371fef4eaf8946e07b,form_submit,1703229760,email_campaign,email,news,comment
7144146b65aaae786d9b4f8a231cdda2ffb4839939ec30c4eb366860895c8fc4,page_view,1699314940,,email,opinion,like
12753cfeb5e989e726a81bd0623e710f5215b50ab77a02e4f9c021d1d28286ad,video_play,1701657220,,referral,news,comment
074c1f1c5c130a96121d919e2adb0392471c3186ffbfaa6f187e25a1e09d833c,video_play,1702787740,search_engine,email,,comment
7c015f295256aedadf99e2622ac84efb4b9be7c8af74ecaa8bf50451230050a4,social_share,1701494740,,referral,news,
1988a7c6a25c75f6ca213f8106155237a6e740aa843c39c4a7cf80164f16f90c,page_view,1705510900,,cpc,,read
3f46f685d4d881f551ef5bfdf5901bb2e32f3a590d63e14d7c96871aa96d4532,video_play,1699596700,social_media,,,read
32427d80efff0f77520c669b15ecb08aeff5123ddc96ceec3ebf25a7688a21d4,social_share,1702542160,search_engine,organic,news,comment
534c5b7c00c28bdbdb2fe8e05ffdc72299feaa1309656a543636b5d75f2adba6,form_submit,1702892920,search_engine,cpc,opinion,comment
,click,1706308540,search_engine,referral,,comment
e3ad5c514de2a5dfba35966af234abcf9863ecab090e088b8193952aebab09a1,click,1706281300,social_media,organic,opinion,
524f8f7c63a11176afaf183ba770822632fe84ae3a94be8325bb9a8f9e5f683a,page_view,1699515400,email_campaign,cpc,tutorial,share
17a139922441a7c0556d1e93a1774794b4a373ac9bca4233e3b29f06b7d8a71e,video_play,1704747820,email_campaign,,news,
2f75d0186ac88fb63c78583656eca7f236b3801018f948572fa5e6262177f99e,video_play,1702136440,social_media,organic,review,read
45325a32af91678065eeb402ebc49dc0b3d4ca1c56b02d5826e5e84bbf287827,form_submit,1700734180,direct,referral,opinion,read
20f040605045e4d2e214251a7c714d9e73a77a629464ca7225b73dd0e253b135,form_submit,1701152020,direct,email,review,read
850d759a1f1fb109e845008551c19edc3eea5c8995c5de40e0c20c93be7f5eb9,form_submit,1704092800,social_media,,opinion,like
69cc9b8cda1e93d064e227cae494d3db62fc1b152fc9f7fa6cb9fb71014ebf11,form_submit,1701760180,search_engine,referral,,comment
53c408bae5353267e62514c74e5d81e4eea228ee23bdf28e0fbd558a956ac1ce,social_share,1705100500,email_campaign,,review,share
2b1db00f46706e51a3951e9c9a38bdf3391938e729d71a217ba6998eeeeb551b,click,1703647000,direct,organic,opinion,
fb9f8249b1eb2b54ae09c9865e48798618d1ab1ea8231c101f46128f666935bc,form_submit,1702102900,,,tutorial,
0900e41a5aa733cffca6a685a7583a5a1d87faee1868a888e185d58d784c499e,form_submit,1702068520,social_media,cpc,opinion,share
e8316f1d178c29a5a4a82d74bde65b88a4c4e91d1968e342f481220ee17e9458,click,1706826520,social_media,organic,tutorial,like
6644103a221649354e15c77a31b51fbffc3a95b650a4804f2593c0782b16a706,click,1704681940,social_media,organic,,like
c344f434fb9bb21eb838c542a882591a276e3454da313fcc1573605934246f08,click,1699785760,search_engine,organic,review,
57843ea22d0b3e8a233c9581970e5d10219deadfc98e3c30ee819ebbb0f8a451,page_view,1703732140,,referral,opinion,comment
302033fd5a60a7263330257fcf634c193c809bcc479660103e0534928d5a6a21,social_share,1704251860,search_engine,organic,news,like
13cb502ebec158dfdacf1b99d342b01a356edc73be5172236b2d9388b9ee1624,video_play,,search_engine,organic,review,like
df844b4e7162051fb3d12962c3ea2fd7b4ac94ae39e9d179ccfce732014a4460,click,1703277580,direct,organic,opinion,like
b87502b20941e6d9c5fdb0c1abf0a052d2764d010245502e117023093b497c60,video_play,1703054800,direct,referral,news,share
,click,1700007160,,organic,review,
6803d8662039c2a8901199ad8c84661f3513c213595c96ee39ba2c140a027f28,social_share,1705459600,social_media,referral,tutorial,
3ba562a0b930f4bb1d36abc270c85cbc0d435761ab3ccfc889be048c965b60ca,video_play,1705355500,search_engine,referral,review,
90545c995396b344e73e53cb1e9752dea8efd6f10169391db222e872dd929e64,page_view,1702673920,email_campaign,organic,tutorial,read
a43336478dbf0a522a82566b4efdb350b02e9d207070ef2f6b13991aa0e2f592,click,1706092180,email_campaign,email,review,read
42258e96fa4e08df4ab452a0f83533ee2b853aa3a14d5735b27ae6359f65e440,form_submit,1705431340,direct,,opinion,share
fc1c94395dedd6b82c1db1fbd0690e4acb4e86d571dce360db73d27b14b5956a,video_play,1702679920,social_media,referral,,like
42bc2af0a1d0963a58b85ae87906076c7ebbcbf6936b58af60a5522bd9a06d82,click,1700363320,social_media,cpc,review,like
1167760303cb51230d62b5d1d06eadf2f6166cf28ea994a67f2fe7fb5786c5d8,page_view,1705123720,social_media,referral,opinion,like
,form_submit,1704177460,,email,,like
1f1afe6720febad9628d7fcbaa1804424b041896783e3c1aab730205d890ba16,page_view,1701306760,,cpc,review,
4e619f3455b523867c3a73f6966491946802b30a61034b275ab30dded5aaff92,click,1700718100,,email,news,
36355eab26236fd71525f708a2a1b349cbb7b6c20c524bd345b3e7ca2962c8d2,click,1705374820,email_campaign,,,
,form_submit,1699296340,search_engine,organic,,read
402c04e9355222d99928085c14e6d6d36515bd9d278fd06adfd7ae75d29914b0,social_share,1699741960,social_media,organic,,like
5ca15d1512750822a5f32c162e2d5229321323bc9b10839913658be876027c35,social_share,1706182300,email_campaign,cpc,review,read
,form_submit,1701420040,social_media,organic,,read
7c7194b05caac60a9fe1bb8d53f9178f6b039b82e614167340cb40a053c90e82,page_view,1706893360,email_campaign,organic,,read
cba839d1761be9d2dc5a46b6efa84395c72407bc7bd2676a24c844ddf6418d89,click,1705761100,,referral,opinion,comment
522f85a64d8462ed87c9dcb1018933ae120bef5e7643365f58374b7a79ff3a6f,social_share,1706025280,search_engine,cpc,opinion,like
6a8927c8524df92a3812ff59fea26df5f87cf370d031fe1383d861c8b1bc2cf4,social_share,1699864600,direct,email,news,
26529ec2e2a69bc4dce3f0e4b399ce2fb1139806f4374a83e51c2d640e4ec854,social_share,1699683040,social_media,email,opinion,read
cfa468a9a9992d7075667642335ea45dbc6986aa02e1916e65de68ec20bfad45,page_view,1701722860,social_media,cpc,news,read
c184a310551d449e17b69f3e705f621ac89d5a4fa6d59b93e9c42b549f8e3435,page_view,1701466960,social_media,referral,review,share
,click,1699248460,,referral,,read
477cc9419d2ae8aacae48c56616dac75a0f9719cfd4620e0613ff3cee57b70d8,page_view,1703989180,social_media,email,news,comment
ee63df74f749c8750ae87440d063ffe278da28477c3a760fa78fff70ae641b05,social_share,1701625540,search_engine,organic,news,read
2bda8ee6a9b1f3447ab9ba5d75f373367dba48c7d97a5285714ec5f16c58e561,video_play,1702159600,search_engine,organic,opinion,
5279ce2e1b23a4d469afcbb3ff3f4ccf2e9e74fff3d0b46be6113632f0d9b2e9,form_submit,1703877160,,referral,,share
638dde5ebfdb4c13c078eb1fb9c8d2c3223a26849464adeb169cc55aefdc5ef2,form_submit,1706356720,search_engine,email,opinion,like
,page_view,1703426740,social_media,cpc,opinion,like
5d600ab1278113bcade4908de11bf08d673e90d9227a9a45540c239ca8ba3ae1,video_play,1699961200,social_media,referral,opinion,comment
357da1131d8f5d9636291a0d94fa339f554ad967cdcfb077b36dbb2e5d5943a6,page_view,1705348480,email_campaign,,opinion,
e8ea943c7c6d92dfc43d0760bab9355f7b5226ae4e193844365cdff70a4182b7,click,1700045080,direct,,review,
119eb79eff461f140c24a4e1f7a5539781e1547621dc1a4a79a27c4d6e9402e1,click,1702859740,direct,cpc,opinion,share
c417c3b2c096c2bf96a9addc8550fa821167d3b1eaa7f1b939ef3e45adc87490,page_view,1702765120,social_media,organic,,share
ad57a0935bd25c8de54ce4b864eda5f62a24b4f70bcce264d44d7291b3f7044a,form_submit,1700825680,social_media,cpc,news,like
,video_play,1702597420,email_campaign,referral,review,comment
8ed13211062f631950c62d5c155995ec466189245256be9e6723ca2bb6883a1d,page_view,1705208680,search_engine,cpc,tutorial,share
db919c4f5dab612a258469f92ca06e29527065d172a7f8b3fef3587b1da364ec,video_play,1704243640,social_media,,news,share
82dc7d6b10e2f6044f99887942a8b934bdbce804ee39bdefec27e0f46e972ea5,video_play,1705403980,social_media,email,tutorial,
34b757d73812f5a1eaccd010dbd702bcc72eb722726b312deaa7197ea9e5299b,video_play,1704511480,direct,referral,opinion,
066b1a1a83f5857de7628f98e3959eb8501341c7c6e4b55c8403cadea01bb2bb,page_view,1700744680,social_media,referral,review,like
8f56cc01954260807006fbb192211adda3b5077236540507525e8d1a50d29976,form_submit,1701696220,social_media,cpc,opinion,read
f403b8b5cce1fc51305f556f23185b2f9ebe2f82c7e24063d8247de6c8f74a05,social_share,1704304180,search_engine,,opinion,
fbea7686ca10f49b23e1932efbeba22bdd777a83892ec5d22fcd2eabfb709ae2,social_share,1701611200,direct,email,tutorial,
5fbddb96d9af2c83b2365a447d1b6815afebabd3afe86f53a265900b87a9bf82,click,1702365820,direct,organic,,comment
0556ceb06496a6314d47f51a471e8a2f9b8c75c8f8813feb7b16d759214aa510,social_share,1706589640,search_engine,referral,review,share
36093c253409998722cc244383209a3677ced9de44154b7e007b6205f2205bad,social_share,1704893440,direct,cpc,opinion,comment
6a38ec5e73c062d506c228a7ab8a61555e8e23b173f6c38b3c2b07ee0b798dcb,social_share,1704811600,direct,referral,news,comment
8df05999cbdc8720a801c23bc2a55c547ba7d7aa5076132b49308f0c441db35c,social_share,1699438000,search_engine,email,tutorial,share
32e802a6511e2d4f274c1428b4a5311e9e92314cdecfae8aa576de0680ee6d31,page_view,1706870740,social_media,,tutorial,read
34ac04191e5b3f7abd1a5dbf1e04f1aa9c01fa20906be9020863d3868f2a6890,social_share,1700902780,email_campaign,referral,,
b0f17e58153f4687c4cdb6877662f29f211fa5f0b3829d4e554a992b644adc8a,social_share,1702195060,email_campaign,organic,tutorial,comment
3b335d8183a4d1b0f0229dcd1d16da843f0c1d332b03433311987ff6e5eb2e10,social_share,1699198360,email_campaign,email,review,share
517a3075db953acaee9dc583f5b9ca54c5c80ca7d0a476c307bc27a7a82ad654,social_share,1703953600,social_media,referral,,read
0a62b8af6cd73835a541705211507aa226aa6994b8ba6f07b7acbdeff84dc2f9,video_play,1704102220,,email,tutorial,read
d12ed47991b6881e5e17bf4e8759dc48f10ecf7a86b3e7d49e0a2b0f6fef5b02,click,1701806620,email_campaign,email,news,comment
f3ee4fc72e639ffd272067a6abd11d88bf523d41119ac782dea637c6b9784dba,page_view,1705905520,,referral,news,comment
407c56ef17b5d73c5a9fccb026379bc5dbd3363a92d5959b474ad2f48707ea63,video_play,1702414840,direct,email,review,read
,click,1700125660,search_engine,,tutorial,
650cb97dc311ab6b813e790092b19a6af309fb9134195dcc3b3d24640b4a9b22,click,1699834060,email_campaign,referral,opinion,
88a9b970b2fc4e4df2efaa437346092ddafba2d90c5a5f8af37e0f20222d9076,video_play,1699454140,,organic,review,
58a0508f961718e862d146acd92a0e7bbf158830bff428a83c127ef12ba68c8e,form_submit,1704512200,search_engine,email,opinion,read
,social_share,1705638100,,referral,review,
0c41589f23b062b1061894b3c36036dd38e4525f3b4577b08b29286a90024179,page_view,1701916840,direct,email,tutorial,read
9e70351f28b3c848e18cfde751ebec785c2bd91c3d7e8087ca6ee2e1da0218f3,click,1699822300,email_campaign,cpc,opinion,comment
9b36ea2e162682324c6c538661e447706ffd8d0fc60efe3fbe02ef9c1940a1e3,video_play,1701950320,direct,,review,comment
3b29838d30d220bda47273b7aa534a8ceb9a302bf32a9cc0ceace18319f54fb1,form_submit,1701820180,social_media,email,news,read
852421fc910c2017c11dfeccd016678f5e27853e01092518c9d70b64b8bcf132,form_submit,1703978500,direct,organic,,like
f70e79637ca842d3ecd9f4f5592eb9960f07f35f86d5807495ae24f7539c08bd,social_share,1700297560,social_media,,review,comment
dd9c23fb814202e2b027da54da8593853d059387749bc197b2343bf308b290fd,social_share,1705298020,search_engine,cpc,tutorial,share
f637c1695b70dc84ee5065ce3147822f23063a3fdc6eddf77283db6a673f6e9a,form_submit,1700449660,social_media,referral,,
c1f96213bff153eb73b04e6f52e9e807a5dba2a217cf15f3f8da873aa29b354c,form_submit,1700758960,,organic,opinion,comment
35b9d4400ccda9df6261a50b3cd59377f3caace8d0fae5fc3940391ba8ca51ec,page_view,1700276080,email_campaign,referral,news,like
54c49a0d6ec13f12f8d24ffeeaea89f85246cee3bcb0b57c5b21410286eeab9d,page_view,1705658980,search_engine,,review,
4f30317118c46ba68961e5f2a8967e9bda6580c4d2310db2041a337419141336,social_share,1701315760,email_campaign,,review,read
7378a2d49f89ec6f8cd673fd93f412b295aaa6af4234e73034056fee453d4284,form_submit,1706706460,search_engine,cpc,,comment
0a4125a9ed063f23f112e7f40173f0147aeb186ad665f338273b18e5a32d858c,click,1702467700,,organic,news,read
2305fe5cfb5cff3f2a2baf6f24bb60bce0e0cb56361c6eb293585864de772105,page_view,1703493760,social_media,organic,review,read
304ed97495cc46dddbcefad41ffe4958d12ca3a14fc61227d1c5c1f09bdce09b,page_view,1705571800,,referral,news,
a5fccb620cceb380557ccc86c14ef2acbf0c046d905b2f5bff77829be53aa38d,form_submit,1702693840,,organic,tutorial,read
3c6a5a908c4049683d51d3f83d1fa86d76483d2fd206c137d09d11af4610e0c6,social_share,1701762220,email_campaign,referral,review,comment
1c8905928509acc6fa43c88494027934d7323f8659ea91b9a2c348104978334a,social_share,1703730460,direct,referral,,share
f918754d10eacd245aefd83058c999cf9c88db0dc9bc02a0bf07d039cfe67be0,form_submit,1700518480,social_media,cpc,tutorial,share
65826e294b0bbbb971129a882dcca28a58924498c05aa51a5abba4c47554ee57,video_play,1699459120,email_campaign,,tutorial,
52b1f74a9b66df647a83fba86cb57a4864e2bcc4728f72c4d1d6b13522e3fddb,form_submit,1699963420,search_engine,email,,share
49f08643504bf7b77179cd33dd6336bf780b79b61fe44e2a3e8372f0d78bd131,video_play,1700005180,search_engine,email,review,share
e8f065f088cd1489920a173922f9bfc31115a99a89dd34911e976bee1d158822,page_view,1702207780,,,review,
3d2a454cf67aabe2e15862892613a1f003d75d5d701a31c18baff39cdf27eeef,social_share,1699178800,email_campaign,referral,review,
b2d7a671c5dfe796b97f904b585968ee571be3c6636861ba6a9b7a61d131d353,form_submit,1700004940,,organic,tutorial,
fe086062a1fc555cacb4ab24bba82fa980f6e39e2d4db75b7cd8785b30273a02,click,1701030340,email_campaign,email,news,
93b1a54d48c135704bc389279278f23574f35f3bc3a6129acc8f858fc71af753,page_view,1699963000,social_media,,,comment
034ad3cb8e90712363609bedeb36ae343309263b722c2392d12e73c5ba3cc93f,form_submit,1699532020,email_campaign,referral,opinion,share
1339e84fc96356e6bee2113b5f41003d9b3be749dfd11e3db873e4ac69cc7080,video_play,1700720080,email_campaign,,,share
bd1dbc449ae41f382a5f818dfdae2f325c5938569d804af24daf6090c7d1612a,page_view,1706491300,social_media,organic,news,read
b6618c686fc295bbc1bd98ec690341f21a857b137d0e48ea889cbfea8725e48b,page_view,1706574100,,referral,review,share
6bb4b8bcabb0e48f7656d2019758e9f2f89d94a6b682ce69361bd7d977051730,click,1699212400,,organic,tutorial,share
6705c2d440eba2ad41a0250b3aee9201befd89468cdcb77d4f9e3837cb4af1eb,page_view,1702673200,,organic,review,
35d50ce14da2556f916c5deecab9b020330ed41f1a72be7c02f7fe0308c74bd7,social_share,,email_campaign,organic,tutorial,
ecfc8b719a5f2af40e4ec6a5e9a8fa295e337fcbb1454a4653fcddfac89a32d4,form_submit,1701074380,direct,,opinion,like
aee6fc3708fbf7a490125fc401e2bb44ea0f206d9b06c81997e53785506f2056,social_share,1701913360,,,news,read
4e4cb615ae9cc5701b61f1ec2ec92682cf48d9904b62f4d7b75aebf136c8f9dd,social_share,1704494320,email_campaign,organic,news,
d7cdf5a3d4089bb4a870d4dc803873c093f5b4164f87c65fcff0c039dbc3e50c,video_play,1702775680,direct,referral,opinion,
538a08a56156fe472a9a0ea0a329b5cc0e37e0f2080ec1af91a5901c36191073,form_submit,,search_engine,cpc,opinion,
336322661e446251e2fd517bbf77b16fb5897260d8d9a1fcac3a9062f7a215b9,click,1702488760,email_campaign,referral,news,
c30013a8c4c6a5c4d059d4abcc6bbe21ddf3a3ab90c52962a2377d9dace713fc,page_view,1702438540,search_engine,email,news,
1860a8b48d2bf4efc515115886a203dc3dd40caa15877a152c05b87f9c54c2d3,video_play,1700551840,search_engine,organic,opinion,like
1742d4f6c30abbb34c2ab5f049bd330db979edb7992b605eb3d1f09c3d3ed9c1,form_submit,1700309320,,organic,review,comment
0153ed89db9049807bb4c29c03993b73f9fbc10f0107969124c9e8cf88e33b96,video_play,1700313220,search_engine,email,opinion,
54482ee2a3bb5784dfb80ee3ee0ecb0569fd6769628aade2986d267b56b1ece6,form_submit,1702074460,email_campaign,cpc,review,like
ba4b5f975007f7a519089e21fb151bb07b43ee77bf7951e425e4db2438991b34,social_share,1702320340,,referral,opinion,comment
cc21195664ec7ef8effd0f8236a81d96bacd4cf37d44e8f76e7d2edd86590b69,social_share,1706843320,email_campaign,referral,news,comment
961a4e859c83560e967be365e6188cb482711277407e913ff10100f86780b84d,social_share,1704657700,email_campaign,referral,opinion,
1f7285dcfb396c9b9806c2811df5a0af92ba76ee32623714a99b510649368355,click,1705707160,direct,email,opinion,
fa337b6c174faae9d4eaaae65947c33850d6ab2a541ebada4f10138742138f06,video_play,1699693120,email_campaign,organic,,share
79cb21f0fde0afbf53e9447c0c75d6f462316d41143933a3b6dc07637d87d444,click,1700756140,direct,cpc,tutorial,share
ab1411309317a07c3d11ba68e26efb8a42fb018d66b0f8901b7b2f0cd4c9af9c,video_play,1705592260,,cpc,review,like
bd48b4d92746a9bc936099819f8ab53d3689c447d6b27f6458315cddc3cbf057,form_submit,1704812920,email_campaign,email,review,like
ce4b4fb98c12fb9f48934bb732788d54e9df4d8cac986f183db4370cea5901af,click,1706336440,social_media,organic,,share
5aae006db1fcbe4a55042dfbac2cb9b1e550b117ec5f2b1cd30c95a7f3dde4f9,form_submit,1704046720,search_engine,organic,tutorial,read
d681626bf3338ea4eee99ce2584e5a8394b8c15b078fcbeb93d4b5b2ab3b415d,page_view,1700064640,social_media,organic,,share
c4c6e38209894c694dfd40b2b7b969808b1d42de38bf5f0f24df1ffdb3f4eca8,form_submit,1705372000,email_campaign,referral,news,share
77e1c8eb05aa6eb8914deb9b32ce49785b64432a6788f7a1f40f56543591fb9d,click,1699573540,direct,referral,tutorial,share
a11ad7690967e4f99bfb954e777a199153fbc1b28db7cb9382120a55637b2a77,click,1704423640,,referral,,read
46ba85393de762cd1fdab94c0080004b39bf79ac42e6c507703c8585fd3f5661,page_view,1700017720,search_engine,referral,opinion,comment
0a4f49bf19547ef6465a22dc533691269319041f9e24afca6abe624f18a79156,social_share,1702705600,email_campaign,referral,news,share
6e338b5d46c9c6afabff366225263f878b894073de84159d5996eefa11baf1ec,social_share,1700471080,search_engine,referral,tutorial,read
3ddd63c696d5007bbdd89bbd8a6a9845bdfee75568b81fb7fa95e23800d08633,page_view,1699316440,search_engine,email,tutorial,like
ca73f6e48940b589e9ce116e8386511fdfc3a9fd02d6b60b80706f0d25e21935,form_submit,1705284820,search_engine,organic,opinion,comment
ba898ad143486454bff8a2f1e29f07fa276a8c62ec56e8f3684798e30e199d43,social_share,1704678760,,cpc,opinion,comment
62431dcfd82836b1135ef4dedd1a544f144cb707147dfc8adf44d4c320234d39,video_play,1706245480,search_engine,,opinion,read
347645cbaf0a6abc3471c79e4ab78d9d0b1044f11153bfec630c45942fae4eb9,click,1700182360,social_media,referral,,read
2bcfebdce0f1a7cc07e14dcc80957c55d8d23fbe801f5b43136fe95a7906b0c7,page_view,1705501420,search_engine,organic,review,
52cda5d2ce476a8b45d27611fcb69356b8839957d1d1f859309e3990add82197,form_submit,1700803060,search_engine,referral,,like
9ded31ed6c20d3e775f8a1aa95e46654a751285439a2282db60fd7455c490aad,social_share,1701800080,social_media,organic,news,comment
4611782e373926d45948d6de117b38615070883876d6b6ea4e980d18326203ac,video_play,1704463480,search_engine,cpc,review,
,form_submit,1702799440,email_campaign,cpc,opinion,
ac53a4eb96d654248615433e118b97ca2db5934dad4795dedf7911f726f49d36,page_view,1706706400,direct,,opinion,comment
743bfa15a541a8e95604a9a0b0a05bfbfd7c12c997628b2204f01214a2256db0,page_view,1702310020,email_campaign,organic,tutorial,like
0bbafa3395819d622f6f008c56e1cc3545183f94933335593bfd0f831fd67d50,page_view,1699980520,email_campaign,organic,news,like
baf40200790367d52aa5b28f545bbae1c8a0d74188fcec172807ab2f6b308de5,social_share,1701506320,email_campaign,referral,review,like
249b739688d52912a08ed1ae5ba72a7bb3e8675771317cf2178843177240aee8,social_share,,,referral,review,
bc2768e74c9957d50ec39ffda07b9b1a0b2955f2a7800422b6fe8ccd8c2495b3,page_view,1703499280,direct,referral,opinion,comment
2107f90171ac45443b0d0c489278a1c590f5f1d21a5fc44eceb24c6c048c2de5,form_submit,1703776300,email_campaign,,tutorial,comment
1d0e0e55e0859b9356a1f28599abb4c98e70369a64bb2a1e0cc1b711ddf10c5f,social_share,1703407960,direct,,news,like
60703b47ada3062f29f90b501717b57a65c64f5ff081775bf9a9b0298b5f4656,click,1700996680,search_engine,cpc,,read
72df9eec42fc26d7dcd14259b647fe53ec0eb7f7602573eccdb7e40931029f5a,click,1704719440,search_engine,organic,review,like
f3b1fdcd36a61ecd4ea5a2571b911863cce1df4b4433418f6e22eccda8406c55,page_view,,search_engine,organic,opinion,share
ad1c5d9dbffa211ab21eb1bb032974d481562a0f47c84723c683e685252d6096,page_view,1704166780,,organic,review,share
73499c895e9469f18f7fc5c51291cc6639e49742c557c421f9f0f7dbb309f376,form_submit,1703932180,,referral,opinion,read
6404c0eb1362db08751fc9e6d26a050dfeb7e578ca7da01af92998dfad71513e,page_view,1705774960,social_media,email,,comment
9d76f12f570404f7b7414811fe13808a70c977bae62cf6c04800830e9dbe0be8,video_play,1705218820,,email,opinion,like
,social_share,1705732600,direct,,,
2105d703b872fa4d2fec78f757c6ee0a59de06d55baf2c63d14cb87add815975,form_submit,1703710660,email_campaign,organic,,
2c82fa9884680fc0878780d817b38fd543c67141e7b5df4c9e2edc6c3e853283,social_share,1699397500,direct,cpc,opinion,
cd1a87f915a4b906497939d1a1d157dfca4fd541f6472e8630f1c040a2487fed,page_view,1703598280,email_campaign,,,like
ee8dba25e91c078ace73b97680ecbc4615d14a5843e85cfa52b35d6aaa1686df,video_play,1700187340,,organic,news,like
c252e4e0744c352871d44e40047ddbb545621ce487f0bce802a646eb7647872a,form_submit,1699355740,,referral,news,like
e34d99db8a932aa24728dd2083b8d7bcebd6d7fd32d1b2b79cfede85edfd94cf,social_share,1699165300,email_campaign,,opinion,like
e7dcddf937c873e86005a4b7e46e8b21df918912d208bf86ff4cf51470e4902a,form_submit,1702891960,social_media,organic,review,share
31b7f822242066c7aec47624086fb2109ff47dc329f7c34baa5ab9a7eba1555a,form_submit,1704670000,,organic,review,read
28ee95eee0893b5009b19a64eb34413b8efcd424d2658d3096768e6e542be058,video_play,1705708360,social_media,email,,share
0937d60493524a2eb297a9a6231e275bc50f58369f397ebe7300a68d96df33db,social_share,1700517460,email_campaign,cpc,,like
cd4083ceb31cf91c81d3a4144168e1d53788aedb24d1b2a5d77e80d30af56900,social_share,1701375040,search_engine,email,news,
b28965e924498232ea95dc3f7b30e738a92c957b949d55195ce015bac76556a1,page_view,1701343120,social_media,organic,opinion,
906f8c3b6137a22ac239beee4591c4721ce2152ff09db6827f41f506fdf9e7ad,form_submit,1706181160,direct,organic,opinion,share
c0b2a46ead5939d7f519ea167933b581975ad4dbb5df918857c985c1e2801773,form_submit,1706727820,direct,organic,opinion,read
ba5278a7e20dbe28a17f03b1e888d952d49a969784f6b5f119e3204d293f7764,social_share,1701389080,direct,cpc,news,read
15e4703dfbf4d95b515067b5e9443893f34dc00b0b27fc0029c301e84075d6be,video_play,1701698020,,,tutorial,
f35f42ea22ee99dbdfee273b165231e8391f09821677cce9f9d0db24721d2af2,page_view,1701198040,search_engine,email,news,read
607f52f53ed520095d475b606e0220e55fffa18537a26caeee53b76c3ea0d1c8,form_submit,1704839500,search_engine,email,,
529777a1b40e6426141cbdcf388c0361000557c0ea213c871fa952d41c516a01,page_view,1703605060,,cpc,tutorial,comment
3942425ed019210abf85f901ae31de8ba2eda8a37f50a8233b8f47311652863e,video_play,1699479100,,,news,comment
f7acbf6476fec14dccc16fa6ac3e7c7e5820f82fc27d2dc1761b966a6cc493c8,click,1704530380,search_engine,email,opinion,comment
92b5451cbfdd485c72e2b4e22e4371bb4e54178b187ee754f1c96663e92c7f0f,click,1699126780,direct,,,share
917dcf8276e03dbad03238dc1ad18e8636fdb43d25334501e2f9b8d6ac5d373e,form_submit,1703816800,direct,organic,news,share
ff746e276e2340f6fcd161638a2258c9da3714de580b4f8746dc9b1c5043d599,video_play,1701336820,direct,,tutorial,share
d4266a558aeb88586eff53b5d6f89999dbe401c754b08ef7bb78908acf0648b2,form_submit,1702723840,email_campaign,email,review,read
d084b867891b26b6701b23e9c016b65b3d2207e2690d70990aea93e85b0df1cc,click,,,referral,,like
ebe175356c744bd02af41c38833c1a2bb4b78e433d0ab8cdd1202934bda61536,social_share,1705639000,,,opinion,comment
d5f7af9c81af08c39146923e974b92213f35080bc7df2476ed2c25a35b6b6386,click,1702705360,direct,cpc,review,share
a7d68934ffc67fd62495e956a1902c09da40fd692deb339b4ad4ca382366472b,click,1705605040,search_engine,email,news,read
549d745c10f50e0f84cf754c2a7a22acb9de93af18923c8bca7d643e24322461,page_view,1706627080,email_campaign,,review,read
b3eca6a6486d87a36299de476e975376723d7305a0c82fa99c9975d5aa279ad0,form_submit,1700426680,email_campaign,referral,opinion,comment
