id_e,id_a,id_g,trait_marketing_consent,trait_prizm_segment,trait_income,trait_marital_status,trait_education_level,trait_age_range
ebebd30d51a036dc741d6be709bcc34a0b7d41f3d7dfb38a4bc046d9977e8d24,aa76700d-ac29-4dbd-81cc-0b790d568c17,9fd42792-d0b3-46a6-90e2-b433f6855792,True,Middleburg Managers,50-75K,Separated,Post-Graduate,55-64
1298b645c551aed6fe0fbf296ed0f0a51644bc958e91229aa9fef27c4fb21717,be2c9978-d996-47c0-9b57-5a22493292bb,15501aa1-8ecf-4ee3-adb2-4f7b23a9727e,True,Hometown Retired,50-75K,,,
30756601e4400a161384f582d4965f9ab793d0e5d9a2281ca39cc54acbdd9c8c,86f9750b-d350-4145-a33f-1e57956d1367,496d886c-7b12-402d-8fcd-f571a77af6f1,True,Urban Achievers,75-100K,Separated,Post-Graduate,35-44
4a3f0ec82a0c4fc0e540ba620378e476be45991ae22e504b4899534a8c099a14,,1ff69e80-9b18-4953-b506-39804edd0761,True,Rural Resort Dwellers,75-100K,Divorced,College Graduate,18-24
a14e94b2d9798e0729ba7b2bd88ad36e8d6b82a3e73b37436ce5cad9af500e03,565cb2f5-b627-4c5e-96ff-911dccef7bf4,13c8d0f6-78fd-42ac-b627-51bfe76badfc,True,,,Domestic Partnership,No High School,35-44
25629075a350615e5a8c7060f49108f541411654407a9f907e2784e90aa9afcf,42006148-0c16-4874-b0c0-2438c0299c61,,False,Hometown Retired,< 25K,Widowed,Some College,35-44
0dbccb1acc184bb3544fc7965c22cd031f6b71f9d51c329836fd9c1939673990,7401ce97-7a0e-493c-8dda-0d03f4b9a9cc,68c08a12-a40f-4343-9aee-710a5d198ec1,False,,150-200K,,No High School,35-44
a4189a93fe35f6847748f8bfe80edf51e00b822cf821aabf6d24782d8a3cadad,6ca433f2-c29f-4d14-97b4-e65deb16fa19,d8f7c12e-637f-4ccb-99ab-b932a8a715e2,True,Scholars and Patriots,100-150K,Separated,College Graduate,
49ec73edde7366f40219ae54ca87d84cdfe0f3644ef1a66f957e92da633ba308,b5bc78b8-8b76-4593-a034-357e67a6a34e,f5250171-7f6e-42cd-ad99-37e97dd1cd5c,True,,,Married,Post-Graduate,55-64
ff7d1c02dd0cea596069b28241f714e03d626239a9bf218d074ae32d20285965,,f69a41a3-f7a2-414f-a388-3d063ecdff54,True,,100-150K,Separated,Post-Graduate,45-54
af2cfe1069a19952ececcf7e38b0e4ac7d8716b0491863fc71b9863466791df4,09dc6719-4692-4436-a6da-4141240ee143,cccf1d80-9dd5-42cc-871d-3755eddda636,True,,150-200K,Domestic Partnership,Some College,18-24
983c9f2ea16113b69287e509e51d9a4a4ffbc2e760e6124adca16c5e6e0e0072,9a2f0e43-1b3d-4396-b0d4-7da2c850d6a8,,True,Rural Resort Dwellers,25-50K,Widowed,,18-24
221f405ab59a91733526c39f05572b6045d8d320fa3cd143929d60011cad8464,33290f83-6231-4c12-92c3-c917ea221cc2,e71840ba-7880-4104-bdc0-8b6b00755d5f,True,New Homesteaders,75-100K,Single,,
91e34a0b049b96f244fc720077103d039f1421bf259714c42a196ebedce08f70,a72fef5e-032e-4b91-9b7d-d7a555be0eed,,True,Metro Renters,,Domestic Partnership,High School Graduate,
3b6b28eea0e96153e7f33adaf11a76d4704358f629c879013020a42f00953919,b5b6bbec-088b-4ccb-b548-31f02569c365,960ca5b7-71ab-43af-be90-c1f14f8d43c8,False,Salt of the Earth,75-100K,Divorced,Post-Graduate,
d2d0c15efcd1f77e18b56d73d6150ae4db61a720d203d082dcddf321150346f9,b2f3784b-0611-4cff-85ec-3e6acb62077c,,True,Soccer Moms,100-150K,Married,High School Graduate,65+
4908d7136a07a76eedf0c1d2eeafefde8aa140a2db6a9516fc7515786226195f,170be3b9-2b3f-48cf-8cd2-04e52b15076a,0150a539-9593-4cff-a2bb-d535c9088fd9,True,Cosmopolitan Elite,,,Post-Graduate,35-44
46ba590d58d9e2cd4ca73c6bb47d64206b713f90ffa2567bfcf181a227923125,57f820d8-721a-48a1-9590-ace9767146e0,f8d47e66-b606-494e-b8ed-39617d3e3224,True,New Homesteaders,< 25K,Separated,No High School,
6d7eac34578261c8cfdfd1c484a064147d1e10982139065b5501dee1b6508bfe,2aafcd22-06b5-451d-b41a-7d47e4ef1476,673732c0-ddcf-4737-9ecc-b1fca40f7328,True,New Empty Nests,,Domestic Partnership,College Graduate,
9e59973fe0e0a8483bb430238b8a5dc57fba9a00528eefcab2ebc2fc9974e7b8,bf6844c1-71a3-4f1c-b123-2faa1280b880,,True,Country Squires,75-100K,Widowed,Some College,18-24
eda727c1029be258068a0265714652e01d2838773fc4c52413596eb37703ff14,4578ff9a-b346-435c-9516-6f026c7ba0c2,a23298ba-d9da-43a5-9533-270a220d91b7,True,New Empty Nests,,Domestic Partnership,No High School,
fac25099f965274ccd4004b8e41a2a61355014c6c218c0d7bbcdfe9c80455eb6,,7dca325e-92e9-4273-930b-547ec43e462e,True,,150-200K,Domestic Partnership,High School Graduate,55-64
ac8f3cf90d2e6acaea965d61c2ee72ed9d5da39574e1c95a1c106df6ebfd5192,f3d8fb41-f48a-4a51-9afd-120756a5a97f,0779bfbd-611c-4785-866c-fb01ccea2b72,True,Salt of the Earth,25-50K,,,25-34
ffcf5f3c20c61c1da2d24eca447ef6d9f1d71a2918c5dbe314c9564afa8cc9ee,5c2081fe-a611-4632-a9f9-f780e353ba93,559d9d70-1505-43c7-ba05-6cb446cce515,True,Salt of the Earth,75-100K,Married,College Graduate,25-34
bafab187a5a689df09623535f69f919676ae88e0f3c7107291f89a38d1ff9498,,51f78c41-ad65-4f5a-8ff1-6e937842524a,True,Cosmopolitan Elite,150-200K,Single,,45-54
9ebcc88e75989027a1fefd4986a318c8640267debaf78f20bf5a42dff1601bfc,8d5c5c51-840e-4aa3-94c2-e8435143437a,b2982551-ef84-4970-9230-253e04442376,True,Suburban Style,> 200K,Divorced,High School Graduate,45-54
abaac9709a55d272a07cd96d0ab304c49f805d94f6ac57627ac7788e0ec0f60f,12b77e2a-a39e-465d-80be-b03323574859,,True,New Empty Nests,< 25K,,Some College,65+
9c923cd81c80f9510109df3cbffa1f118f78f22b66b8a78087a56017807c5f0e,b03643a3-95b9-483a-810d-179afb9ca254,075dd8e4-7b61-43a7-87f8-f1a1e0fe8f3d,True,Hometown Retired,100-150K,Separated,Some College,65+
8d30c8307333fe24bf269efc28c6fff30241cb6bc9ef8acd6ed63609f5c56f9a,,5527d15a-4a28-43a3-8efd-d504f699032a,True,Blue Blood Estates,25-50K,,,65+
29c8999dc95bb0cca04d10d7e66bd3891ba7e130dd03820ac7120f862f59ef6f,a8df2617-586b-4ce7-af61-2bbc185d28f4,,True,Rural Resort Dwellers,> 200K,Divorced,,55-64
,eb24d4b9-b783-4707-8bb6-3827f0e5b79b,b61489dc-8845-4f6c-a11f-42104c40ca2a,True,Landed Gentry,150-200K,Married,,25-34
,85507c2b-cb98-4f7a-a468-9152ab3a69be,2a76ca71-e92c-42ff-9ba2-3bd422940662,True,Rural Bucolia,50-75K,Widowed,High School Graduate,35-44
e911f4e3a040e83a73ec14e20cc0fc4fb0ab81819227302a5e2572bea454bf9a,eab679fb-8b11-4dae-86a0-5ed1ed9cf5e5,0d0147a0-46e3-4d94-96ec-06d07cdf5d0b,True,Greenbelt Sports,50-75K,,,18-24
2ec5347000cf73a2c70118b3869992e4b3a945a46b9c3757658e16ebe95fda57,d6bed09c-10a9-4936-8ada-67130aed8430,7ed0d38e-a45e-47c9-8d15-2aa75214ce1c,True,,100-150K,Separated,,25-34
89354ebdd9416211bee6bc27ee92201b2bf7ee486b3a8b13fc4545ff273df4f0,23d6a5a2-c3fe-487b-83ed-925eadad4bd6,77d1fb46-ae12-46c3-9261-f90ecd605f4d,True,Landed Gentry,,Widowed,No High School,18-24
4019b3a1deaa75347c6256d6fb4b62a4666d6ea99e6cba90932fcd61d177e9fc,f49ebfa7-fedc-4127-b80a-df77ab3df926,90fd276d-33ea-45e0-96aa-9a557a51fb83,True,Blue Blood Estates,< 25K,Single,College Graduate,55-64
9f4ed52c9efd18738f865e6284e01c0f012f2975c4e35cbeedcac0d967398377,06302cd5-f184-4726-ba91-7d87905cfd99,e92e287b-9f1b-4a64-b91a-280b18a0871b,True,,50-75K,Married,High School Graduate,25-34
9e285b32a7f2ca679601822c4dafa6c5cf5092df9347e320baaba47a0ca7d7eb,dcd224cd-6361-4b24-9313-ea862267ee36,43f4b9d0-02ba-4138-84de-7703551e5b28,True,Metro Renters,,,College Graduate,55-64
e9ae1d44e4c0a8ac5525db30840bfc8d709b3ff8af13afdda07b4d959af21ee7,53a39d25-aedd-4f51-a1a9-6425ccaee5ed,e3fcb268-24e3-44ec-9c8b-25f02c929e0c,False,Families in Motion,,Single,Post-Graduate,
dd0a2b074d9725042b69ea2fa56a5d015e48a3b716fcc23da53bb0725ad992d0,09764f74-b923-4532-8bf4-d836ff66be75,15844188-dc01-43ba-b6cb-341e7c1fa654,True,Rural Resort Dwellers,> 200K,Separated,No High School,
b72fb5c5d98a58ffb82acf86cf1e28f0bec7f043f91695c9a9c03f19600ed2c5,86458cdf-4ed8-48b4-a1e7-0d416b8c13d9,c106234a-1290-4dc9-ba85-ae389b1a4eed,True,Booming with Confidence,150-200K,Widowed,College Graduate,18-24
7573e845d2b920dc8b4aed75109bfcc68379e950bfd588452274d1164f99408b,,e3407aec-b4a4-402a-b1e5-a8cc05b11ae2,True,Rural Bucolia,150-200K,Divorced,High School Graduate,25-34
24e55415cc405f7013d9fb83a9f702a8f0474d774bbecf3d080491a714a06fea,2414bbc2-b0f6-41c5-8c21-c1d790d88937,3d7c8d61-9fa6-4b56-a000-bde75709fc94,False,Cosmopolitan Elite,50-75K,Single,,45-54
e97bb4c44e553d7d5ee3b82dc9c476d10aefce5010311d5309ee43218ecb22f9,,90596da2-a0a2-4f10-8e1b-10563bbd3007,True,Metro Renters,50-75K,Separated,No High School,
3fa480c06ec270e636d3a4dc26ec0d5b284cf18317ee1644f4fbe06d47b923ed,,,False,,< 25K,Widowed,High School Graduate,
89e30ef30edb8018b343901cca647e3bc87ce7b6ec5b2de53613ef64d6e33136,15780d76-b28c-44ad-b5e6-b469a61ee92e,,True,Scholars and Patriots,,,,18-24
46954a5721005d80f702f4ca8b5810a3e3930c77158314198f28f8429b78ef7a,febfc348-2158-4057-851b-82b532d8ec2c,,True,Cosmopolitan Elite,150-200K,Domestic Partnership,Post-Graduate,
6b1cce0ca9aba86aa346280eddc5a064639d25ece48d834e4a4bf2ffe430ce5a,a31f4811-81ff-495e-ac31-8901493b450f,94d4a8aa-4722-4ec8-86d8-22d6d5468b51,True,Scholars and Patriots,,Widowed,College Graduate,
e84c2812aa45de67a548ccb348bd3cf7c9cb2e4377b5d49e3cf8657ad1e03e20,701de6b7-768e-42ef-8c38-4b53d7979348,9c0c611e-24b9-46c3-841a-1aaa50978284,True,New Empty Nests,< 25K,Single,,25-34
a49fb84b0f33664ebfcc10c88aee330311ba70b3613046b7eb7735e16fb79612,75640e3c-f4c5-494f-a667-c794602d0547,,True,Booming with Confidence,,Single,High School Graduate,35-44
d7aa815c82e58dd154c90979f789f5528ce91d749e1537606acf092173c7e046,,a8ec4f38-f88f-4079-b4cc-7650a95c102a,True,Middleburg Managers,150-200K,Separated,No High School,25-34
b51d0b37ac7a8ccf78c4f53af8f0e1fb3d99af325b62c29167fa203ad839e097,877ed37c-057b-486a-a570-164d46a8d493,961f1cc2-1832-473c-af04-aa9baf11ab62,False,Blue Blood Estates,75-100K,,No High School,
c72564429c366e0e40844d7348b0c5e6ef3cc80eb659fee3570b03d6ea798cb5,ad3389b1-e072-4e34-a82c-1dd5ca8f43a8,622b875d-de3f-4d85-936c-9f3a5c5a8495,True,,,Married,Post-Graduate,55-64
f0fa0b1c1e09f3677a8b87c4cb2cc5b462119ac4a662e9d079382464d7053e33,007b96a4-6637-454e-9172-fd4c40aa5b34,d77f27a2-01f5-4913-b5b7-08b76cdb39a9,True,,100-150K,Divorced,High School Graduate,65+
28f0c5b8368d3fc815365516ab655ffb112b35d05695f3e6d9b37c1cb43aa3a7,6314b8d3-fc07-4801-9281-f36e69176df0,03f28000-6e84-4573-8467-251892d46970,True,,50-75K,,Some College,65+
2734728091e88aabab58976c1145431a357f5db4c5552c994437f4951ffe8c44,,0dd73f4e-b468-476d-b348-e0337355ba69,True,New Homesteaders,,,College Graduate,18-24
bafa3618cb8d6010218e8d83c337b3785f82304b90aaf8b79c8fde7bbcc25f8b,,,True,New Empty Nests,25-50K,,,35-44
e6f3e374bcb3d930b12a2c2109f74f26d21844bb4cf14dd0e973ea384f4de35f,f279d4de-78a5-46d9-9f4e-23d6c8b29eda,,True,Landed Gentry,100-150K,Married,Post-Graduate,18-24
5c88eadd5aa1253c5258396bfa11c47be4c7145350b53ae8c89d6622d6667ffd,bfa546e7-626d-4cf7-8f55-42c2e9bdf0a8,200a0439-932c-4c2d-a580-f7a7378bad8a,True,,50-75K,Domestic Partnership,,35-44
80c2ba127be43976d1f98ce31509f0ca61aae63d472e5ea15758054ec2ee5b81,15fb89f6-35d5-454a-88b0-78a64a77d6f2,d0788cc3-db51-47d2-83e5-5d4fca844aff,True,,75-100K,,College Graduate,45-54
2bec452e2c8189e2e56a5fdc4f2719293e39b9433439713f9b73682bc117ae2b,982953d1-a4b4-460d-866e-38d78bb9175c,83f73fa0-4451-4910-881e-79e01a85cb99,True,Rural Bucolia,100-150K,Separated,Some College,35-44
aaa7fd63a893c3f78e42fcf68a104c72c0e9093d5065ad7084103a5f4ba31861,c557cb4f-3a76-4def-8607-d7a920cbf42c,95038c72-d893-4975-9d03-8007277a4751,False,Middleburg Managers,< 25K,,No High School,45-54
f59fbed7d0a7e0492cfbc60f5257a6d1b76c4b8432e6d282be3db37a5f94a8f0,,fb3c8465-152c-4335-b37b-2562a32b1abd,True,,100-150K,Domestic Partnership,No High School,35-44
869a0fcbd8507bc229109303b5147ae8a160defccbf74042eeafb5f0285e26b0,,,True,,,Married,,55-64
196298d07c67f008a0f68a0e010e8cf88af61822be942610449ff8aaf5824e07,91e2b440-2dc1-4b2c-877c-ca3da9a01889,,True,,150-200K,,Some College,45-54
5627eaea20fd48758f9b826cfb7f2dda2e9468ea0146e85f4235d4525e89018c,0dc417e8-8d9e-4f43-afe1-a5d8110d0c61,,True,Landed Gentry,25-50K,,Post-Graduate,
5c278817dfe7d5dba23fd420a20d1bd7f407df1356e0be73df73ae922332f83c,6feeeb6e-b511-451a-8e02-52ca8277e91e,a81933fe-0bfa-40b6-97ba-0358762d05ef,True,,,Married,College Graduate,35-44
8d515e6021da3ae11b7a99b740f6b9863bc702425d8488ca5742dd1e10574a09,fa92f2ff-50ce-48fa-9caf-c3486a7421d1,,True,Booming with Confidence,> 200K,Domestic Partnership,High School Graduate,65+
d778479fdf3a12003e0bc946692e83d62ac2eb3f857cbbb68839eea34ade611b,,69373786-6a2b-4d4d-81d6-4b44d4e2c0d4,True,Booming with Confidence,,Single,Post-Graduate,45-54
252d18b47cf2cec531994701980de6043283f7383b6e333cc782c3b94c56c1ca,3ddc10d3-f2f4-43ec-a904-fb8be56258c2,361944e4-79d8-4945-ac3c-996a90497708,True,New Empty Nests,< 25K,Married,High School Graduate,18-24
86198ed04dc59dd904aa4c45d761cb0b7b19be8be48066a40a24a0fd9ba79d38,3b72f2c1-3790-4ac8-8d44-a21de0b66bfb,0b99d8e2-2163-4906-9d5c-665d44a425f1,True,,< 25K,,,45-54
d6b14f06e2a278c7cfc9d611ecf9aab47d229ce8e90002ee1612e18d0e6b81d2,e72fbc4b-d8e3-4609-90bd-1b1e53022ab3,5cdac13b-d5b7-4a83-aecf-bd481af95739,True,New Empty Nests,,Widowed,College Graduate,55-64
31c73b8c01bca43b612a9787e350ec58586df53486aa7660158aa3e0b05fa720,658a893f-6fd8-4aef-947c-d00af5127fbb,9a1cb1c3-8e22-4424-9404-d8d9e001107f,True,Old Milltowns,25-50K,,No High School,
d02daffda75a62dd32a3893cf4b2d7757ce69d384c368f119236aa39f8a35031,e7823e27-5e3f-4d53-84a6-2208009ae68b,7ef3ce86-edc0-45be-b07b-a4a03b4d22d1,True,,25-50K,Divorced,High School Graduate,
f4d72ea4cde8b7f9a72344077bcac3c58fab527602a5fba4b79af6629c4f3433,b5555431-9711-4475-9315-00a59d48a558,,True,Urban Achievers,,Divorced,Post-Graduate,
a511bb6b00d7ee491d0c106e6f2b5749083cf9342734492ee1227082ce49c114,d532aeff-7b9a-4447-b5ad-0e875076a323,d09c8eb2-1579-48e5-8a80-a468c00c0d7e,True,Soccer Moms,150-200K,Divorced,Post-Graduate,55-64
d5ad327f1d54b7de98d3816924638b1c88626bbf047262f9c24f3c641303c899,9b2b8e3e-8540-45e3-8716-967315aa0912,f44381b3-33bf-4476-91f7-bf37993a8fa8,True,Scholars and Patriots,100-150K,Domestic Partnership,College Graduate,25-34
779f2015bf032417619cd9e0773d0dc37e8b87d8f15bd73268e475af5143fef8,dfb1f9ec-0f6e-4866-b371-2e31d8dcd9d7,abd08279-2cb2-47e3-bea6-6eeb4b7faaca,True,Rural Bucolia,150-200K,Separated,,55-64
bb49c2e9946fa9ff0dd4e396d7986c2d3b1e6725df2d0909eadee7683efc1b5f,cca20861-11e7-41ef-86e5-917fa88e364e,faf84ca0-13b5-4724-a641-1a6a0402b8f2,True,,> 200K,Divorced,No High School,25-34
b594b2752f5974071659055245c1d30f09313df3a976e51fc6af808d097e7f9e,82a52c8a-8382-45e4-ab2f-f0722f91e89c,e88d1e35-2030-40af-afb6-b5e0cf6bbc3f,True,Booming with Confidence,75-100K,Domestic Partnership,College Graduate,25-34
ea905a5d305c4e26b2ff0ae8cef5bee2df285814de98d168059978f84e55a9b6,35690161-fbf9-4b94-919f-04d8619c22cd,f20f71e0-38ac-479d-ac81-33ad9461751e,True,Families in Motion,75-100K,,High School Graduate,35-44
1d72b812665285dfcd7447437bc70d2544e707c1104c89f8a34a1e7f9500a4db,35d5824b-4103-4262-a320-302f80085bf6,496e7e35-2890-4290-b2de-f01fb750348b,True,Cosmopolitan Elite,> 200K,,High School Graduate,55-64
1414ff0740786f2b82de547c5038a4a3a24d7230a9c5d74e80bad208b7846a57,51de5fa0-d7b6-48d3-a445-ef5cfb7a0dad,ac4e105b-4ffd-4b4c-a93b-d4c421b7362a,True,Landed Gentry,,Widowed,Post-Graduate,55-64
418c0a6c0aec7aaaba33ac6b59df5addbc8759bc0148f2a7680c348044d62f78,5df696e8-8ac8-461c-a66c-7a9423d041a6,452e4e05-fbdf-42c4-af8d-1f793a039304,True,Country Squires,,Single,No High School,25-34
8c81bcb5d8c0c78de238ffefe4961f3d46d3cecb3a15c180a39f8b546460346c,36b5d0a3-1353-435d-a3cb-6d92ec5f57f4,,True,Middleburg Managers,150-200K,,Post-Graduate,25-34
,,e3060a14-42d8-4abf-aacc-a19dd86cb0c0,True,Hometown Retired,75-100K,Domestic Partnership,Some College,45-54
4134523f75ddd14d13f0ad33abae69b7fac2d13e5661efbc9165fe2afb33faf8,,a9c632d1-8173-490c-be86-8dd081116789,True,,> 200K,Married,College Graduate,25-34
8961ba7ed56b0e2dc7739ce385f8e2f9d31bdb1196267c89c6377e2e78207df3,,,True,Middleburg Managers,150-200K,Single,No High School,
fe2c91c2486ab44db8fc541bb1630c4319da5c4a3585fdde5d1bc6d9a65417d6,a7e2c20b-2df7-40e3-a6da-f5e037b9f540,954fc4f0-1602-4293-8d30-9ddf7576d33b,True,Metro Renters,< 25K,Separated,No High School,65+
997916f77adc19a66b8b57bbe38b882d6720a4f74558644e2d7d3418e39085cf,,e1d76986-5778-41a2-90ae-705045858519,True,Families in Motion,50-75K,Divorced,High School Graduate,
d2456aa260e3d590c93b43bb2523e608e09a15480d8979a6dd238c8fde812303,f89850b7-a429-4fec-95d2-60311c8b05e3,7639626e-b717-4633-876e-141aca812e8f,True,,> 200K,,Some College,
376f0768eb7a12c69458b1f0cec1e457e71f40fba193e82b9bd874df1ab3245d,,f0764b17-02a3-41b9-956c-4ae910bf4099,True,Country Squires,150-200K,Separated,Some College,55-64
55b7169ce8eb7a4eddc29ff08ea4cda2267a07fa0c201ca8900b7f539a19b283,,12fddbce-fa04-4d07-afaa-b8225e1bb598,True,New Empty Nests,25-50K,Widowed,College Graduate,25-34
3ffa4972c6397c3b6a0579366f85e8dd048d7fc9646703662d9c0ce61686d108,e7afba59-7635-4903-88b6-e68b0b6963ca,0f68dbcd-d5a4-4084-91ae-36e41827d607,True,Hometown Retired,,,,35-44
98b117a38ccb21256eea8fa28d48cc9a7dfb096945329d2417a2b9c3ba370a84,dc71620d-18e3-4a59-9434-e3c72ba1163c,207740bc-c456-4152-8c79-557d3c70eebc,True,Suburban Style,< 25K,Separated,No High School,65+
a190adead6c3b0af780204d579e41583bb5109004b4b13a44a106b2a69127fce,8facd3d3-ce14-452f-a195-7ac3dabdba4a,0c6c2d2d-134c-4a70-9c7c-fd7ce871d44c,True,Rural Bucolia,< 25K,Single,,25-34
6025098ddbc390446d3e0e87a9553e162f24467598bdc1fc32d044d37126fb33,54ec9100-b2fa-43f4-b4e8-430662ae1b91,faf331e0-555f-4bcc-9b4f-60078e63779b,False,New Empty Nests,> 200K,Married,Post-Graduate,45-54
572a68b73d639391f1f50906730040c42e65a84c82a9b7d5b1e85225b786072b,78776ec1-114e-41d8-a8ac-c525a093ffb1,32702e2a-5c5c-4c86-867b-a674badb3a51,True,,50-75K,Divorced,Some College,35-44
64eba5b55323ace9f60ebd2f7cd6080953219f770f3699020b0b2ad02084d5b4,80d04393-f7b1-496e-bf8a-36f5aa26d9c2,,True,New Homesteaders,25-50K,Married,High School Graduate,65+
4df856ba4699437dd156a349702033ee9fa88a7cc22b920aa937ee7a2f266c72,ce8ab93e-44ed-4e4f-8f57-c46b1934330c,6ac37285-6b99-40a8-8690-de23193979c0,True,Families in Motion,,Widowed,Post-Graduate,
9993701aa5ab96220d087a34efbae950adf6e5f412b4ab66849fcc8d5db0f203,04499379-8a5c-40d4-accc-7552e4a89f74,685d5537-7861-4fdd-8a29-94bcfa5980b7,True,Scholars and Patriots,> 200K,Widowed,Some College,18-24
d6f40da47780cea83740cf2b937559a3815ca542d4d939c7c828f31ff5614b6a,995f79e6-54f8-4cff-b65c-ac0cc5868f3d,,True,Families in Motion,,Married,No High School,
0523e5b8caafdbfe90b026eda9b10be224bc80458c7805f088f008f70335b56e,ccf9351d-c247-4d16-aa05-a3f81760b298,1636716b-61dd-47b1-b869-e35785a70eb7,True,Rural Resort Dwellers,< 25K,,Some College,
50b931e4171f114257e7c8f77b5ffa1878ad66bb79e483392bb660724b122e7a,fd20eee7-f1a8-4d24-8f7f-bc42907b4db9,bbad072c-902c-4201-9556-9fda479a5bba,True,,,Single,College Graduate,
8736612fe2bb1bfdffd367c5ed6895d90d2a9d599f93c4ccb80a235aaf0d0573,84cb14dd-301a-4f42-8d4b-647b7d2a4cf3,,True,Rural Bucolia,,,High School Graduate,
6a0bf1ea5889dd8c47c8f6fd317f2f4b03800e7de8f5c736357273bda2cbf1c5,3dc5afcb-df4a-4532-8cd9-a41571d1c129,81089606-42a2-40ad-86b5-0734a3d4c2b7,True,Urban Achievers,75-100K,Single,College Graduate,65+
9ff6f9525c8114fed909db4d0273d425c2d8422264b18741dcbe0d701d6ef571,,0acb0797-1f5f-434c-be8d-edb2fae58524,False,Hometown Retired,25-50K,Separated,No High School,
,29da36b6-ef46-404e-bbf7-3ba6d310a13e,,True,,,,,45-54
4afc85f41161034792b49fe0e2ab09f3eccfea67f6b4ed0a1b22c5155c50e4c7,12c83d8e-b8fc-42e9-8fe9-beddb3c4c545,d6af2714-a65c-43b6-973c-571bd63a19fb,True,Middleburg Managers,,Married,Post-Graduate,35-44
e7498f1bed9228a5672ae0aeb0bacfa70e705bc4567c6f0576347ba8626cee07,235bd664-0337-4f51-884d-61165c323bea,c4fed5bd-759e-459a-8cab-0cb65a4c4cec,True,,,Married,High School Graduate,45-54
a980bcdaf824ce03ab580e8f3ffb6b3e2d1db22124accedc5c88b08a5adac6c9,f3908ba8-1364-4a65-ac00-62e1d263a537,,True,,75-100K,,,55-64
2f870ffcbc0555cfb19164ef523991f837cf1c94242e0decbae16a8157e5d882,2714a9ec-bdb0-4cc2-b329-4512f438de3c,3fdcaf9f-f437-49c6-a187-34c2521b3333,False,Middleburg Managers,25-50K,Married,No High School,25-34
b4e6b1e3f7aabd92849afbdc679b6c17fbb34d812fda5a505610760ccdf53605,6ca069e7-47d6-4e12-89a6-e4baa9ab4f17,,True,Cosmopolitan Elite,< 25K,Single,Post-Graduate,35-44
a64d7dfeb3770327a3b581145f8efc8352f2df8ed27f19a9e1edc4a405e5ad58,ff22da38-bf45-42e3-bbac-8efc39e0bc78,d3e18253-9c04-4d19-b505-336fcf479ead,True,Salt of the Earth,100-150K,,Some College,
d24004016ab55ba60ba15e4f32da416f68299b81ed129b416a240f71ad836c36,b757f823-de4a-4501-bc38-be87635e9408,d002f2f5-d860-4f58-8452-30ee0db02726,True,Greenbelt Sports,< 25K,Domestic Partnership,High School Graduate,45-54
9a2b15349c7757d213c68c267eeca1cecbee9cd92943c448faded5365e716dc2,,5697badd-46ad-46ea-bcad-daada07d5db1,True,Soccer Moms,150-200K,Divorced,,55-64
d0e0185057c964eede531b03b65478e0f5c03731fc03ab818c8ee6dc96c5fb44,7c0ebd93-5cb7-4e66-b972-1cc7f5749b1c,0f6b56e1-ee93-4e5a-8204-226f335b1526,True,Blue Blood Estates,> 200K,Married,No High School,18-24
90ea4a96bdbc3e3446dff5cc9cbdb74a7bbb089f1fa35b62c450ae724ff87062,cb574a2f-7257-43dc-accc-a029701433a9,9068beed-f6f1-4d00-8bfb-bae9d600f932,True,Families in Motion,50-75K,Divorced,,
6e0943c5a17363490810a4d2ce7449918d41f7874ecc1025d0759a786546fac3,76ae642c-9486-4aa6-89e4-2ceb3988bacb,06685c68-6d62-49dd-8a11-430310589fa4,True,New Empty Nests,150-200K,Married,Some College,
47a1e2029df24b9f88e7ec083c6af2d48a6b125286af9a7fb65d273aaf6db272,a755d470-a5e9-4704-8273-94c81f622ab9,18792e43-4c96-476a-824b-e0da05e43797,True,,75-100K,Domestic Partnership,College Graduate,55-64
c6626acfede586a2831c23c11186870977330f5fb57552d147868996c7e78c87,628f1766-611e-4b91-9aa0-bbe794c28138,,True,Country Squires,> 200K,Single,Post-Graduate,
e3b8aa6f44d9649b427549ee97f12ff497e0f5fa6392a4fd1d201a457c5181f7,2fb58186-6de0-42af-8b5a-0ab7b9c663e0,57a42975-ecca-4bc4-8a42-ca23a0726181,True,Suburban Style,150-200K,Separated,College Graduate,45-54
dfb7ade4284c8a67d69222c09ee4c6e844ec3999b8a4d89dd0a70f62057f1269,,026c3016-3051-42c9-8b8b-2aaf007bbf61,True,Salt of the Earth,75-100K,Divorced,Some College,55-64
35adb757d97ba7f24673889e996502154daca7c2cb87e027556a94eb09588a80,,afd3232c-cf87-4f7b-a0ca-d783bf44252f,True,Hometown Retired,,Married,High School Graduate,
fb058fde7271f2566811981c1560090c376699091c2713002a4e28b21f3df083,0cda3a64-2b17-44bf-9e83-f36c671bc314,8ddb44a1-a97d-4769-b7f0-0f8d041e5a2f,True,New Empty Nests,,Divorced,Post-Graduate,
100e8819c30200ef1dc26831c52c0bde3650bed81d5ef05f5812cbd2dd6b0ccd,948bb9bd-3ad9-4f09-9592-969f9d584616,,True,Booming with Confidence,75-100K,,Post-Graduate,18-24
bd6125bf4fbdc3493fa1e156c0f2fe7a17cdcbdee6fb962b542159a9953fd34c,41f92a3b-c0f7-47e1-809c-2b4eac7a4abb,61ef0ded-961f-444e-915d-e311cc65239a,True,New Empty Nests,25-50K,,,45-54
