id_e,id_a,id_g,trait_marketing_consent,trait_prizm_segment,trait_income,trait_marital_status,trait_education_level,trait_age_range
d6c1fdd3cf8f64eb4455d2a498a0962ca25133b95663015eead57e03ea440259,916e8202-337a-4d25-9920-29d97fe327dc,05c6095a-edbc-421d-bd93-5eb848a11718,False,Metro Renters,,Single,Some College,45-54
8f9a201b65a05edf61570abf9d6fec569346c6f34de5c99e89b6ffc29d1114ca,,6372c922-ac17-43ec-b81c-e9c49cae8a30,True,New Homesteaders,> 200K,Divorced,Some College,65+
744fe67c6eebbc0b8a28e89694a4341896e1edddb8d4755d90989e3e457a1ce0,,d0f3879f-c842-44ff-80e1-e25fcd5069ed,True,Greenbelt Sports,25-50K,Separated,Some College,35-44
14824f071718f011402f4ef5cb8f8b50b13161a15a09629e4e1a8fbbcf57fb9c,2753fb8d-9de7-4561-ba5d-0c4d8f852daf,1284b61c-ec19-4c9a-857c-3b54178cfc04,True,Landed Gentry,> 200K,Widowed,Post-Graduate,35-44
b23bb0f44b8351ef35b855291c0a116783696a3a58fcb4a580f3642fe584861b,9f1aacfc-7670-489e-b8f4-2fe28a87d3ff,,False,Families in Motion,< 25K,Widowed,High School Graduate,
daa738db53d84b230b18daac0abb8f225eb0aa8f2745b63ae12a367bd8541aa2,86375ab5-96fb-4297-a19b-20e16fea90a6,,True,Soccer Moms,50-75K,Separated,Post-Graduate,35-44
956a164ed42ee8b2f1361b51f30e05cd4c10f2db56764ba810bef2e632706b29,4c2191c5-f4e6-4ea7-94a4-037b225870f5,6f9fcb6d-857b-4ada-8cf3-dd2ad09f1a12,False,Cosmopolitan Elite,,Domestic Partnership,Some College,25-34
63e86b80edf41e022d202d0e02df1d26b75a0373301991eee818676196aa0aaf,fb47a5e7-8173-45c1-b787-6bd26fc391dd,,True,,150-200K,,High School Graduate,25-34
c5fd1499bc6e73f2459313e51bb6162002ecef72ac5f362678966a9dca2d63c0,bf39069c-e07c-4ccc-bc66-5e71ef5906de,077368e0-b04b-4af5-9179-a2ef89f4e393,False,,< 25K,Married,,18-24
4efc6df99c628079d861a9bcc56e5eb24393930523ad21375014ed97c4964746,b7c179d1-4489-44ef-a213-93393f9197fd,9b2e8549-2d06-4d6c-80e8-23dafa2300b5,True,Old Milltowns,,Domestic Partnership,High School Graduate,25-34
f965e84e941ee66e41c845b147e2e0f5687d286b77dac1adebc697be643a168a,,5c86e0ce-1cca-4efe-8254-b9e4c236a748,True,Suburban Style,150-200K,Married,High School Graduate,45-54
,c4db8dda-5eaf-4609-a212-8f7905288c8e,6f7f7a33-067a-4355-a751-27000f227494,True,Urban Achievers,25-50K,Domestic Partnership,No High School,25-34
054dae07b9b12e248aae7d1a4e8ec8e4a24b279030561ef65b59e5fe544b9076,bbf93312-2ac2-4829-9c79-dc56e678ff4e,190ecd1e-f455-4997-9b9d-22449b82c731,True,,150-200K,Married,No High School,
984cc295bf3bc1c8d1be992ee707d824bc47926973bb887068b2fff1988a5fcd,fb75f76a-929a-4930-9754-d5783b99934c,0167fc80-0e68-4b83-b4b5-4377e8cf5bed,True,,150-200K,Domestic Partnership,High School Graduate,35-44
f859f7805e902acae4966fa0b4a6a65f8ef392468fff3daf8378bfc830a7a8b4,5892a85c-2160-4ff8-ab81-48ae45ef0773,daf2ae5a-3f42-487e-98e0-1f58f77f6431,True,New Homesteaders,< 25K,Married,College Graduate,
44247cdc5ecd33b61767de33e4ddea69e6b29b34c154f8a161655b168e21f8aa,64889c7d-d082-46cb-9ccb-20c7c27bab8c,49766fcd-9e58-45ac-8e39-c3ecd19e7a1b,True,,< 25K,Single,,
0501506e7e9f0fad56286620fd1532afb098b9a577ed27df547cc229e5ed27d5,7bc6b793-2f88-499b-bbfb-b96113a364a9,,True,Rural Resort Dwellers,25-50K,Separated,Post-Graduate,65+
aeb113076b274ea4ba0e8bb5458c85365763d573d2fd972ab52af92fbe3fedf7,5ecef523-1bf7-4015-9777-c4e00d8c9430,4e11f832-548b-45d2-9703-c9b9d0bb9596,True,Scholars and Patriots,> 200K,Domestic Partnership,,35-44
,d037ae2f-5d1d-44e1-a29c-576afad1149d,66817476-26f5-4a7d-bed8-94fc086dcfd6,True,Scholars and Patriots,,,Post-Graduate,55-64
33fbef6d41b973b2fcd73278aafba827e3164a62417774e6141675738e655577,879cd8ef-e11c-45f2-9467-8b28cb90e2ef,c2d76ac1-27f1-4fad-9a5a-463e3b386696,True,New Empty Nests,50-75K,Widowed,No High School,55-64
eacb049089f03944af4e3dc706776dcfc67109f874680fb1531e7ea6161e78e8,df9a354e-d6f2-4551-ab40-39255040ff09,19f15b8d-db76-470d-b9cb-87979a9f1bf6,True,,< 25K,Widowed,No High School,25-34
ca3410944b8164c61d5c219dfeba6e362cd5e0d6a34646eb817bfdfce30c0005,b3635179-a629-4115-b759-fed7e4884695,5c0400d9-9684-49eb-a98a-5d6d5fb4bc86,True,Scholars and Patriots,,Single,Some College,
d8bebbd3c1ac2bee11521692435778acdc6914b3cf4b1c311297731e899d1b39,fba40cb1-45a9-4c10-ba86-2a719b89bffa,f16dd065-5937-416d-a5a9-b42c2ba35aef,True,Suburban Style,50-75K,Divorced,Some College,
9d1d7a28b54bb6061692b69df0f7dbb079c49a1d87095eedfaca808d89335ca3,84d45909-5827-4fca-aa04-078270431166,,True,Greenbelt Sports,25-50K,Separated,High School Graduate,65+
00ad3fa83923b275a2091ec9f28343540dd65486ccdfaa5f74719c1c0167819e,,e46d1be8-d361-4e7f-9b97-2aba2128cb2d,True,Cosmopolitan Elite,50-75K,Separated,High School Graduate,25-34
9e7c78b85a8ab70f6c9e105a5050c48a95215508980600ac5eec40e1018deb3f,,48353136-43de-42f7-96ca-43e5fc386824,True,Greenbelt Sports,75-100K,Divorced,No High School,18-24
2f63b33f68327ad812ff489946dcba2124ad325157a4d45171c4b38b9c9f1ef0,414f67b6-40e8-4277-928b-3ef240c95aae,b48ae1c4-2c5e-41f5-af3e-5ddc17bdfdeb,True,Blue Blood Estates,> 200K,Widowed,No High School,18-24
b1a1dc467d63865b7d19e22f28d71e6fff7462a1b450382a735cb681017147dc,c8960217-35c5-4f2c-80f0-45de87470d0c,08b3dc39-e5d5-4f65-92de-386718331653,True,Soccer Moms,,Domestic Partnership,No High School,18-24
31ea4c6e4cbcf3968559905ac9a4b92bbc5718853e8b45b55feed457dacc6496,e42d0dd7-c8c6-421d-b859-f35421b1d9f6,4f550b07-5b3c-4295-aec7-6cec04de7711,True,Soccer Moms,50-75K,Married,High School Graduate,35-44
26e874a1a8b23a8b301dcfb43afe424f05c64ae1cb416291235250bb9c78ad38,6f6a64f9-fbc7-40af-8e4f-5d586343004d,4cb7a208-2bcd-4b40-a87d-3a7561cf947e,True,Families in Motion,,Domestic Partnership,Post-Graduate,
4db4be8537cc83a7f1e9aeb7bec649487a63316736fa1fa3c46baac9495507b9,95253a0b-4195-4903-99fb-d0769693adcd,e8420bda-fb82-4a50-85af-f20dfbd61428,True,Blue Blood Estates,,Divorced,Post-Graduate,
c0a5953bf0a6e9752cbb737d9cebcfe6b676865e288f78726378953fd10ad1fe,9b72e043-0ab3-402d-9d45-c255590b0208,,True,Country Squires,,Divorced,,45-54
f511024390b0da1b6150e0177d82fb77d65384a8e1cb5bae6793b6957895f6a9,,,True,,50-75K,Separated,Post-Graduate,25-34
0230a8b5d6f29acbe888a1e0211b7c2aedb3a9ac311f0af999c21fd8a0964404,,,True,,< 25K,Single,Post-Graduate,
260c6a0d9894b8ff37913df931dc350d7431967d6d38d37f0648f94059409628,,e1a74220-31c8-4b58-8d4c-7475d0454cda,True,Booming with Confidence,150-200K,Widowed,,
81eb4acdbddb0c7b328655461c6371dcd64c467364fe09a00020d11258af0fb7,3ffeba58-909e-438f-b006-52f957fe6dac,855bc0bc-5efb-44a6-885c-80da6156b7de,True,Suburban Style,,,,25-34
79d33a362ac7cf0b81cb1edd64f6c23e5d4e198073e3154fced48ac0ce7ed198,676f9e30-eee3-4b8d-9c85-74edb2a54842,76ea87d1-1b33-4027-9f9a-dc36a2a3d87d,True,Families in Motion,75-100K,Married,,35-44
db1e0c5aa991d9d22ba4165e7cd0ddd07b550f4c6341397327008241af22ecd6,da526e91-ec83-4b5e-857c-0038b977c007,7d47eac0-21ac-4629-a4cb-df85880194fe,True,New Empty Nests,50-75K,Widowed,Some College,45-54
ebeb2b859250cbcbc59ab4e14b22f04009b17186e1f1c450911171f19853d08c,7b45499b-e995-4b42-a475-2c1b3719ad24,18f3e97c-e2a1-49da-9744-7dab73c66fc2,True,Cosmopolitan Elite,,Widowed,High School Graduate,55-64
856259d046c51aa851cc70c30b3c89366eee0ea3a416fa024403121dfd7708f7,b7082866-d3e9-4616-b432-e30d7b626990,,True,,> 200K,Divorced,High School Graduate,55-64
cf1ea2c491c6158748bc7d39d92761641210c175e1b944dcd264564f87809e33,d04bf33f-b4a4-4ba2-b6d1-da1c409d97f8,5903444d-84f4-4293-965d-05379c1fc59b,True,,150-200K,Divorced,,
20275d82f900682bd2e8c1362987d24979e72c84a9932bf7593971815bd65a25,84545c21-084a-4532-ae8e-c47c5900e0a1,5e033dea-87a6-42e6-a34a-967e4fa0fceb,True,New Homesteaders,< 25K,Divorced,High School Graduate,65+
2a6ccfbb9a0eb449f56138138b296c8a00b3f134dd6d020f80905e669991ad2a,ae8bcb45-8cbd-43aa-a6d3-157c33c08890,,True,,,Married,No High School,
5d1c1c8ce39db6b96a0338454d5c53f91c86f74f2dc285743ccf29eb6af85e62,71797ac8-b47a-484c-8b35-4f9c0bcb6f09,754f0627-0c5c-489c-9ad9-272523bad0af,True,,< 25K,Single,,45-54
8e02430937e6bf3d8feace4652ec30a82c9447d178fae7b2906fd6a3c25a5ff9,,42bc7810-ada0-496f-a155-4010d119a93d,True,Landed Gentry,50-75K,Separated,,45-54
e7948cbe97d5311fdf2af7f4223a61aa5e1e3ef2359333121087b9d502a8aa84,fec4d4f8-78ba-452c-86dc-6c1c487a3475,3e51c737-0b38-499b-9592-d351f8b6f71d,False,,25-50K,,High School Graduate,
b1e89a8400e5b31a897c45adb91eef57618108f7fe6b9284dc0a02b199d790ab,c788a476-bb3d-4a11-927c-c88aecd502db,e94e9ff3-4778-464e-af9a-9859810771dd,True,New Empty Nests,< 25K,,,
6f81e05e52114600f3469ab74a661a89a11bd84e91e3efe851cd22125fefe3e3,2c6d1035-275b-49dd-86f5-836e32d259fb,b20add1f-2314-443b-b04a-000ab5e2d706,True,Salt of the Earth,,Married,,65+
31982426d39a9ffb55602158227a9c91a15fd7cf6949c4467d0e2119d50d6dd8,6a9c14d7-02e0-4c4e-8dd0-2534c64f4244,,True,Booming with Confidence,25-50K,Widowed,College Graduate,55-64
84409c7fe912e6ff3cceb864d8624397009ff93be6f2fa93764a45e226511a10,3943d18a-2de3-46a0-8eaf-57a75be31a35,dc7d92ba-b492-4d42-a2e6-71b917a094ba,True,Greenbelt Sports,100-150K,Widowed,,18-24
08c10e11ebd9c51c96a067a0637e955bbeb11f492c91f8671a2d0b7b9f4d1ef1,,,True,Middleburg Managers,,Married,,18-24
0db086a9a8c6d6bb79f1eb0af6bf1e1960733649c649963e8bfc1f46c4c77f5a,d0c68de7-d3a5-44f5-8b76-bd292d68dc8d,51fced8f-7327-46cb-9241-771f350646fb,False,Middleburg Managers,> 200K,Separated,Some College,45-54
4c8a0ee09b27141a12c27b59f4e40ef068a09e6aa50fd96a6ca48aaa97189035,ece755ba-33ab-478e-b0fa-cd3722e51cfe,67163aba-8c91-4679-a915-c21f2755446c,True,,100-150K,Widowed,No High School,35-44
d0ebfbfb69cbeb07d9e93e995eb4869772861d3aeebd0e79c0b8f42c1fa41e69,0c388943-8af7-4e6d-a0b3-4e0b0b9277b2,98f5c8f9-9b02-4d61-b15e-f608a2d42872,True,Landed Gentry,150-200K,Married,Some College,
60eb4d3eabbf9b20df09cbc0b296b1456d9e92354d1237aa3d15ebb4f0b5a5d9,0050a2ce-3e54-45b6-87f1-1ca55797d52b,7c6afe1b-52a8-4833-b399-8aa6937f827d,False,Greenbelt Sports,,Widowed,High School Graduate,18-24
1f1735ead8cb85f2761f3f7ed3d9a5055e14aec577cf16a5b65cfa5f6e6159f8,64c356f1-057c-41ab-bb97-014d389bb314,ecd7916a-b8ab-4c19-834d-18627fadb19a,True,Rural Bucolia,25-50K,Widowed,No High School,65+
8d4fcaa6f5d9bbc646793b03c08a70dd2f213b35fd16282fdadb8dacb6483ff9,27b2bd24-113a-4b31-8ad0-31aa2307e174,5d7e1333-ca01-428d-aa79-bd556db9b318,True,,,Widowed,College Graduate,65+
6863c665492cdac17f2846cd5b831d7edd58727b52835de288bf9152d78de8cf,34a4f6ac-a580-4e0e-9362-6c7f4ce29929,d8217c28-d489-43dc-98f0-d2fd202899ef,True,Rural Resort Dwellers,> 200K,Divorced,,
8a51fbd46e08df2083b6159902e554e595403c16e4743bf09b81c6ffddd5f3fc,f1ff12c9-abe9-4956-b022-436773db37f3,e897a245-2e9c-4b93-b034-30de9e810ed8,True,Families in Motion,150-200K,Single,Some College,55-64
a84e74a959e017513dc22a07180332f558ed3579ad614a7c3e78ecceed0e12fb,,b807282e-f7dd-44f5-8586-65bbd80968fb,True,Landed Gentry,25-50K,Single,No High School,35-44
0c02669d323ee2db5fe0f94a361496dc8af7564b21a4e9cce7e95c9083fc0403,2e2dba67-3c2a-4849-8b06-383572b54962,0deb9fa4-f40b-4573-87ba-0ca85711b8eb,True,Suburban Style,25-50K,Single,College Graduate,35-44
616ef4c90ba2bb5bd1b51d600c4723fd8c1ae43dc395e18105d08b013f9c9fd4,756cfced-5271-4735-aa85-df91f7fc7b43,69fda468-26af-4ac0-b7c9-69e3a5382d81,True,New Empty Nests,75-100K,Married,Some College,18-24
20ef98017116a49766de6f570c167682fbd424dc70ad487ebe8f6c57a006ecb5,c00f52d6-adbb-48a1-91a7-91730a44ce2a,,True,Blue Blood Estates,,Single,No High School,45-54
14d00397bb80e5962fa7a6577c946e1090d1ef295e3e433b8ecf8885e4fa6355,26fcb27c-13fd-47ee-b6fa-6f2dc2783489,42882260-0c98-42bc-bd26-8626678d1058,True,Cosmopolitan Elite,< 25K,Separated,High School Graduate,35-44
d4f29f0290a646ac03e21aa1cbf8f05ee68624d343f613fdcdf73590610a0d8e,9a798a3b-eb55-42dc-aaf7-99e122859b06,8cddfc2c-ba90-466b-bafe-814aa10cbf7e,True,Scholars and Patriots,,Divorced,No High School,65+
75ea78cf83404ca49c3509e41f22d450eecc25e6cbd24a7e01843ad166090058,60356b61-d510-4a50-b7f3-e093609bb81c,,True,Middleburg Managers,100-150K,Widowed,Post-Graduate,45-54
16f607ba25e56f4d311a84b2e7a0871aefb49f480c862fa433d2c25e035a1211,7b52a43a-b105-425d-822f-4ee0064405de,b2d77de1-b1fe-41ee-894e-08a341a45b51,True,Suburban Style,,,Post-Graduate,25-34
420d420c16b1bc776ef81ef72c142f5db0e9fe9a4e3401ca8adda632643741fa,c25b4bcb-6739-43a6-8781-93ff06414a4c,7226bc92-a9f8-45c1-a48d-44a73cc0e4e7,True,Suburban Style,75-100K,Single,Post-Graduate,35-44
70f79f622fd2c473629fde20528673385301fbad54702b4a719d2896b3e32db1,d4b5d799-b689-4fb6-9612-1283418a4f90,f28e1610-71cd-481b-b5d8-20d0e8d7ed7a,True,Suburban Style,> 200K,Separated,High School Graduate,25-34
083a9fd98b9746d11659c94637b41fb09642da98355a56f9278557d61ac71283,0fe0c249-8207-4a7e-892c-cb45db1c94f1,f6d93f4f-1773-4053-9696-54e05ce77811,True,Suburban Style,50-75K,,Some College,18-24
e03af022c762f29f9173dca8b055e13ed10652c44cca68fa7c27f8122cbc2de1,8ede1f52-d8e5-4440-903b-c08bcb5ce21e,6a87d8bf-6000-4e35-971c-55e45f0e21ad,True,Soccer Moms,,,High School Graduate,18-24
0aaecf1254e23856f2a1f384fe199b0cca544cd5fa619d8e1900a19d05a9e2b1,a9e60dc3-fb12-45b1-8d8f-7319ce505842,93df125f-cb7f-4a33-91dc-854e0d2202d2,True,Families in Motion,75-100K,Domestic Partnership,No High School,
48c13bfe58111d0dfaf3f024ff403e621f8aca59f2a38e80da791907a56d64c5,,98689019-305d-40be-8949-f289beeb51fe,True,New Empty Nests,> 200K,Single,No High School,45-54
60f969529829e0d87f49d35602c3b1ead0d8f1fae0ed0e4cdead5a439f1f9ee1,c5b5e1e2-7e47-4946-82d5-b832ad03afbf,26e9b02d-6b7a-43a9-aa24-34b723a21cda,True,Scholars and Patriots,100-150K,Married,Some College,35-44
9d692ac655e27a292d9252ff9ac16eb5ff62fc90b9ff22bd8f760ec04db95408,62d013d8-a1c7-4e19-bcf2-d4bb9b69a6d1,4fbe522d-5182-404d-abb1-8fb75a7c3932,True,,75-100K,,High School Graduate,18-24
56b597c181f5f3badf7cf6c657ce51d0f0ed40d1613ca3539f0ad082fc09cdb9,84c2d819-c61d-4d60-9af3-1c7ffa3d689d,5bfe1d55-0c01-42d9-a9e1-23924eed3a1d,True,,< 25K,Single,No High School,18-24
5a17d12ad873923453230257b0ac58f74397d738a6ec536092fa067891e0c323,d952fd8e-aa4e-40f4-baaf-032b6fb9c858,,False,Greenbelt Sports,,Widowed,,65+
1b8e2c8b1ae7a13e8683a7c54bc87f579ef2bf8c411b1a3849254d22ae40e613,dbf3cce3-0bfa-4b59-9413-28617a01714c,c3b16dd0-fff5-46f4-b416-f7c5ec2eb279,True,New Homesteaders,50-75K,Single,High School Graduate,18-24
928b133407154e44ad389bf58ee9e17cf80c0cdbb12134b0ec424a8d231d02f3,ccbed370-4172-4e35-87c9-f502b354a220,b5593b46-bebd-44c5-a182-98f0553c0f64,True,Landed Gentry,> 200K,Separated,No High School,
d70a78b31a5ba9f87a837c95e502beeeeff3f778d2d529568c7a995303afa9a8,c06c94ef-6be4-46d0-8fb8-658a4c6f6893,0519a5d3-66b9-4b11-999d-b4a51035f1bd,False,Cosmopolitan Elite,75-100K,Domestic Partnership,No High School,18-24
d3446e2a4b977c55ad5f4fdc1d6a27916aab6db50f9ea3c5827f9b81796a9730,01cd9fa8-f40e-42ba-9dff-3f2da2ab7ad8,,True,Blue Blood Estates,100-150K,,Some College,45-54
db4ff2bbf78851c2cee9bb97bcc4d033c9be847cc37fb34241f2f0434ca18d1e,6e4f64da-3c7c-4f90-bac9-c3b8bf8df0db,1780d1de-7431-4087-b2d1-50c628359c91,True,,100-150K,Married,High School Graduate,25-34
4bdfbc27891a0fe44761636b6913b91a962b6bbf43f565d53d9d7dbeeebea394,2cff6484-cc17-400b-a8c4-832b8cd9de1b,,True,,100-150K,Domestic Partnership,Some College,
e1d2acc5b43a2571845cf5a3b9ff783d3e23709dcec6de2dd47cddf9c12d7527,3b4659de-f637-4ea9-a3fe-d563ce056e93,d47e7254-638b-4d79-8080-ee4b9369cfe8,True,Suburban Style,> 200K,Divorced,Post-Graduate,45-54
872a10d381c8502d718d72cb6091d3811692b2172054f65f4665dd709d9899e2,48a7abe8-b8d4-4749-bc7f-e4db878f881d,47d49c67-a6c7-4323-a1ce-615c23062699,True,,75-100K,Domestic Partnership,Post-Graduate,
8bc64936179c0f1c3887b9e724e480ff66fc90565b91eaf98678de654907596d,,e6e4f01d-1cae-4fc6-81bd-6e30793d3f33,False,Urban Achievers,> 200K,Widowed,,
547cc022fd9c3de193773576eb62f79c0469db564b323dfe2eba98531d284beb,,2db81f09-f91d-4a8c-b5ae-1c5be19be329,False,Suburban Style,150-200K,Single,High School Graduate,18-24
7ccc7c9287abf42f5101d0d06be7a996da2439f31ae926956c639cec18b15316,9767858f-7c10-4651-9deb-67ddc2a69bc3,38fc98c4-adf6-4319-ac59-3eeb911b7b37,True,Cosmopolitan Elite,100-150K,,,55-64
55c8542c458a7169a2b25a39d2990c0d8842465a91cffa561f1527e7f57fe617,0af836eb-6e61-464e-8b43-445dd55e3df5,8426037c-8b7d-49df-8165-32939d4f402d,True,Rural Resort Dwellers,,Single,,18-24
d020b5fcce9b5b780a269b006bec54c7ce37f412ef551deeaec04f87a063b81e,4c9de253-b552-4b38-b59b-6df3cd41d68c,1c49c224-2fe2-484d-a57c-ce6531569d39,False,Scholars and Patriots,75-100K,Married,No High School,35-44
b51c25b6887d1dc5bf40e3d4f1796c9d9f007c290722356863a475266f17225b,29d76ca6-b409-4618-b0ab-8ec00b78baf5,56756ca8-1c5c-4a2e-a3f9-47e681a5f002,True,Families in Motion,,Divorced,Post-Graduate,65+
426cdfc0370bc15a73058e7952791639fb76ceea03f486c8bfc3242af6bc40c0,b47d3cc4-4085-46f7-97a4-c3c3e874d6c4,65edfbf4-f8ff-43ac-a2b3-4fddf7999b08,True,New Empty Nests,< 25K,Domestic Partnership,College Graduate,45-54
a3e1acab71e8a0e9c910e928d41038508de07463f46d49cbc9a91d8ddc612222,e417223b-016f-4269-92b8-6f110de5a454,,True,Cosmopolitan Elite,100-150K,Separated,Some College,
da96b769e2b974a59c2143cdc3d8b7b8e77512f4b1550d8d7c5fd0f043a52532,,,True,Rural Resort Dwellers,< 25K,Single,College Graduate,65+
bf74e056a97e12a1e3c7190f9d9d30091503bdbe8783a9028d64820fb9d00ac0,,6a642327-0557-4cb3-8e73-e9c1a9ef6a06,True,Rural Bucolia,,Domestic Partnership,Some College,35-44
0a4641eb133231ba61d865452ee0fe9b38cb04af2cdd0ae7e6541041cf36f09e,113dcae0-93ce-41c1-bff8-731d01ac6290,0846e801-8f6c-4d13-ac3d-1b3af216d0cb,True,New Homesteaders,> 200K,Single,Some College,45-54
fd34e6ed0a460374b795a0e3aab315d244485f0579b905a01ce232fbf06f4bd7,dc7aa8d1-1f58-48ee-bc5b-440114528438,,True,Rural Bucolia,75-100K,Single,Some College,35-44
50c36c3cf74dd63b7ed603a6d34f2ab2b19621b9eeb62f7aa54cc42e0a0ffab8,,,True,Salt of the Earth,150-200K,Divorced,No High School,35-44
9b40a58c95e89c59e736a77edad16a059c3cc6786173bd1891477036fdec5994,,a7826a91-752e-419c-a6dd-6baa2d14cf26,False,Salt of the Earth,,,,65+
1c1722f6d14780b726d7c9932482a14347d54e4958611e4c2ee75a1a53ff1edd,d33877f8-81ea-411a-9fcf-02739d0caf50,,True,Blue Blood Estates,25-50K,Widowed,,35-44
c7adef10f655ba56de0f1962fac39fe51b9bbccc0a71d37e231d5bf9588c36d9,5310dff7-339a-446d-a307-ccd9ea035ab3,8c777605-a255-4f0f-af2c-9a8d8bf10a9c,True,,< 25K,Divorced,College Graduate,18-24
11ffed321c3d5a6cde6f8c14d4b40d6cb204ab39fac25c9fa22c01eaa8062d97,d824a556-a009-472c-bb91-7a99a62a5982,3f32fb0e-e8b0-43c7-a947-6001880099d0,True,Middleburg Managers,50-75K,,High School Graduate,25-34
08e713185db911f5a3fa73b5b670598fd62e4f6c70549d4a27153e9ef3535630,7ab28434-5b3e-4d80-b90c-6cbd644c5125,8da139cc-2081-458e-a8f3-20651a57ba4f,True,Rural Bucolia,,Married,,18-24
5ac2a94b9d405f51a5991c495bb6e27a2df24bf5365dfd3f29c316bfe58422a6,cf5cca43-3c01-467b-a8ef-aa6ebc17ffb5,c269d7e0-a364-418e-8828-e5ea746493c8,True,Urban Achievers,,Widowed,College Graduate,35-44
b9b69a64189b0970696bcf16ba10b3a331f9194aba18e3680e2f83c0020764a0,273112f4-43ec-4d2c-87f3-ff43a1fa31ac,4707fed1-5dcc-454b-b388-989d2d3c605f,True,Greenbelt Sports,100-150K,,Some College,
4ff8c26dead32785a0a1ee5d3ba076b34edd91ade4befdb8540030a74797d5f3,109e53dd-9bf6-4004-b7f0-339cd6d79f7b,6373cd0f-43a9-4396-abb1-e8889984c5aa,True,Metro Renters,75-100K,Separated,College Graduate,18-24
6a5e4b6afc986562b715dde38565c65310910855459d7ef1e837bdc8f096ccc5,,7a82b372-dd40-4e90-a472-300687ce3606,True,Families in Motion,50-75K,Widowed,High School Graduate,
953f20fb7ef35bae7d144bcffd42151930657778d1531a40e941e0c0f064de80,c2defff1-f0b7-4f1d-afdb-01d8a2adad12,b2fbb469-a966-4879-9e47-401d026ec251,True,New Empty Nests,25-50K,,Some College,65+
b7e2103e87b311dfb19f967aaa0fee24a377dfdbb907b426e0b57af7267fbeda,e3b086ba-2e4a-4cf9-a7f1-470960a10b80,b7354b87-be5c-4651-a8c2-66edda5cfd59,True,,100-150K,Married,No High School,45-54
4b0558760134eb9bcc701583226078b3dde2f0001fd967cf0d773c6ae35c8f3f,d5688c2a-54b6-4c99-add4-92fb28e86717,9d7459af-dd61-4a8f-959f-e71c58625fbb,True,Soccer Moms,,Single,No High School,
28873380efc097a9a98fbbecd5cb53fd4cfdb18fc14244a2a678ea9f16be868d,968e6dda-cfd6-48cf-bdad-a76459a5d69a,327d1574-1228-455e-8c36-870a7b932b21,True,Old Milltowns,50-75K,Separated,High School Graduate,
b590e9ba36f1b2adb7567e1a6b78d6419072385ed15d0c9700df88f69d6f2561,3955afc5-e742-46ed-aa96-dee9dc937c90,8d7f3138-a3aa-402a-b7a6-c26a9649c71e,True,,> 200K,,Post-Graduate,18-24
b41b69890c4b177378d2128d9b02129b2e086dd471904678c88dc05f42f4e9fc,b0fb0a43-d205-45d2-8779-cd9353369ef9,6e6cd55b-8d92-47b2-97e9-f06b5f0f1607,True,Greenbelt Sports,75-100K,Single,Post-Graduate,
339177cb020723ef3d1e608dfb56cc5aabc6fb36c3a75b3e7afb08a09bc4fc71,1fc7f67a-dadf-4cc4-b989-4b8d08aaf84a,590bbb65-1ce4-452e-aa9c-9915aef2e13d,True,,50-75K,,Post-Graduate,18-24
7119ee2420743c1bea63834ce64518f25930f087e8ffd78591a8df1f6885698b,21d4df14-a198-4782-9ce0-99fc36f8f842,,False,Suburban Style,75-100K,,Some College,65+
7a0e75f8861626b73ee54337418cf809b01cf7c5550bc6369c2bbb3549c67954,409c03ab-acd6-4285-beb1-0d074ee623d4,08f762bb-96c9-43d1-83ea-69b6803ea34f,True,Rural Resort Dwellers,> 200K,Domestic Partnership,No High School,
6812f5689ea067820f363bfcf7d1c6b8e536f6f60c241081a89436981c158c5e,5a2b0726-a28d-47b3-b26b-ea22c7d34881,be067c5e-5a8e-4eb5-b82f-f731cf8153fa,True,,,Widowed,,
e42e0403b48f6508d37a4b42e7b4a63ff7230b6ef7efb396a0681e55a7445b04,d3e3940b-130a-4e5d-8f1e-c8867ed527f1,01c98653-9757-4950-816b-d2ab3599e842,True,Hometown Retired,50-75K,Domestic Partnership,No High School,25-34
05087c08c042b7b9e6d270ad63f9bb4d71d50409b0cfeb84ad773bd3f83d95ad,7eb95672-68f0-4edf-acc5-8a179937e475,,True,,,Divorced,,65+
d80c23c4b9eb42125fdc0eb75d99a4f34304fb4dae9196fa4270ebf9acb5fa1b,,,True,Scholars and Patriots,< 25K,Domestic Partnership,,35-44
852f351431fddb6e2e31db1c208009d6dfa082abd62223364cde4b34e84a59a1,b275275c-7202-4fea-b72e-d6a84448b1fb,fde96a53-3ebf-4faf-817a-15b3b03c9415,True,,,Married,High School Graduate,
8e27452ebf6b223e75d339224f74b9248d597d881826e5e88a6ab4b5bf4856f4,6bd58e5f-547a-430b-beea-5998be5d1b82,f4b6d5a6-18d6-4afe-8ff6-91727cab80d2,True,Families in Motion,25-50K,Married,College Graduate,55-64
32d587574d1d006ca853df2984214d6719b4ae2487af7963e4d93e6b81c8f8c1,19178717-9644-4445-8fbc-42682e94c689,8383f681-20db-477a-9e24-d7fefd8f49d8,True,Hometown Retired,75-100K,Separated,High School Graduate,18-24
54bb4ec4528cd0f92bd5507981d616fe66fdd171125b174868ddb0db7f9825ff,50065ad2-345d-4c1c-9cc7-2f92cedc42fa,,True,Hometown Retired,,,Some College,
