id_e,id_a,id_g,trait_marketing_consent,trait_prizm_segment,trait_income,trait_marital_status,trait_education_level,trait_age_range
4a019cdfbfc5e1d528242636bddc4a98d703ead79900f3b7f1caedfa41735832,d221bc7b-6bf3-409b-8bb5-da9e0eebbbf9,ea237a95-bcbc-46d8-bf8c-5bf1a3886b75,True,,25-50K,Divorced,High School Graduate,65+
41821007d496d19524209d506133277d8ea229baa455ddc1a94a04a107d4563e,71cd2e9e-8b65-4e5f-a731-2f371c36cb6d,32e4c257-768a-4628-b4b1-056683d52b2c,True,,50-75K,Married,Some College,25-34
ad3466dff0b81a04e04ca766392eb4a6ae592f8cbcc7939de6eafda225a4d813,2d5314ec-13c7-4491-b6d2-a6f169ae80a1,618fd1cc-c5c6-4481-a870-9b7cb114178a,True,Promising Families,,Divorced,,65+
8d1257acbbf61621fada04abfb075ca1eb22235c945ca109c664f42baced13e2,f1218cb1-2118-41ce-8ba5-c0de0957a6d3,d4349446-7334-4ab1-9ac0-a53c789a07e9,True,,50-75K,,Some College,55-64
b9e7e6fdfa5810a82946be6be59188cae091309dd881e3531c40fc5bbc636556,,383c314d-7a90-4fac-91ad-e6c96125b784,True,Enduring Seniors,75-100K,,,
ed39f08514aefbbf3bc180c8178e04da943e73e7f2e8e96d500249a2bb842012,920f6170-031b-4c72-a779-0d3dc53ea165,,True,,25-50K,Divorced,Some College,
f17f9ecf9cca72023c978d9a80735e66715ac026dff27b7885ab9b8d3b4acd8e,d6d25628-0555-4a2f-b79d-050a0c360084,af58513c-c295-434a-accf-a7a68ecd2eeb,True,Post-Industrial Strugglers,25-50K,Divorced,Some College,65+
99cb2698787285706afcdd5647eb7bdafeb88732c65984cfb81783e3002b7650,e27da664-078e-4d2f-9ec6-18a93c00904f,f15e2663-2770-42c9-a9d2-562a9b6c77f8,True,,,Divorced,High School Graduate,35-44
9e16343ce65a9a5d2c0cc2031c245369c3a988697d6ff1e33c64869517abf595,,a000707c-3ec0-479f-84ea-66ae72553d98,True,Thriving Boomers,100-150K,Divorced,Post-Graduate,
69bcee6c53a48cf51fc6e9eed553ff4efaf4eddb09b82aff65554f65e18b1943,5398e348-30eb-4657-9f15-296e0426bdcd,c79c995d-d743-4d13-8f4a-3b0f5b4ce6a7,True,Blue-Collar Blues,75-100K,Domestic Partnership,Some College,18-24
1c9bc5d46d7d56c862a4692e8ab83eacada8c27b13a65415229bb93bc740561a,ca924fd3-c7ee-4302-ae4e-3f732389d743,84328dc5-b17e-49db-894c-229432c99d1d,True,Low Income Elders,50-75K,Divorced,High School Graduate,65+
e0822aee7409f851ce161b0d08a63f9a3a9efa9ee631586cc4eaea0799a8d1a8,,072456d1-3b9f-44c4-96d1-a9fba4b9af32,True,Family Interlude,50-75K,Separated,,55-64
455ef24d82a7c5f230a28cc928c0e3b98feb2803b1c846ef89db309a77d26f37,4e6490b9-8f1b-415a-a84d-f1252b9bb4db,7f50fb45-d275-44d1-9546-a9cf8590ee77,True,Weathered Workers,50-75K,Divorced,,25-34
420bddfa896d8dca87e8dd96d74887861aac1cbbbe24b20b22bb40cf9b04810a,,,True,Urban Struggles,,Separated,,55-64
df06fb72cce7f5fcba7f09d1344cad1335b815c5f04cd6163169e1b3b3b61744,23da2fd7-c1e4-4df5-b920-f268b240b551,,False,Asian Sophisticates,25-50K,Divorced,Some College,45-54
e6a393c7a079e8a2faab2fad1648c6cbf70905b3fa5a79ba28a1a55bfc27a5d9,4a1cfb1e-d963-4369-82b7-5e9b1e8823c7,de6042ad-e7fe-4664-889b-88a3647f9331,True,Rural Oldies,100-150K,Divorced,,55-64
e71ad4e3b4ceb7a49cbd31702ed9506cc206e0db53300ffed28c0d9b0b48969c,cdd52bc3-ff39-492a-826e-f9345d26fe07,7ee72d40-0d0d-4c35-b66f-bd1a54e5fa0e,True,Hardship Elders,,Separated,High School Graduate,
a8b31082a19bd653cfb79f26c0790313dee028d5a82587c84312c632e30819f3,068bfeb2-a507-489f-9c32-6e3a29b36d9e,3baf0eb6-a614-48dc-8e3a-7b20bda562a2,True,,50-75K,,High School Graduate,
6a68c0b6e62f942936e1603003dcc694ff6c63eb51970af77668455b56cb2ba9,544ca803-4fd0-4db5-8848-cb53234ab611,3ac18da6-e775-4a35-a0c2-958ed72c8b92,True,,25-50K,Domestic Partnership,Some College,55-64
421807f87170ed7f691205744043d105052e5a924a8d8383e741724a4f37b387,033aaf76-4b30-4191-91bd-5102962f1ed1,fc365ed9-9d27-4c8f-a9f3-8a51d94b422b,True,Blue-Collar Blues,,Divorced,,35-44
f85ed562e8cc54539d1c582af90f9d8e1537626f3e4411c6b403a4148b81f7cc,2d25eca9-c445-41f6-a961-87041d3e1e23,642bccb2-23c9-4c3e-ba79-0f4409a954d0,True,Suburban Striving,,Separated,High School Graduate,
43e0ae3e56efe46b848fa1938e285f2cf7cc49e4af944e09701d5afd729f99a0,4d91c29f-6435-4315-aa8e-bd631db355fc,,True,Surburban Style,50-75K,Divorced,No High School,65+
14f072e73f6b04515d1604138859e5432cf58333082ef17342fafe5991d886b6,13a7e9fa-f4ca-4b10-a9d9-5cd7f0d84c2e,,True,,,Divorced,High School Graduate,18-24
afa50b2b69df1890c2f5ea43b5e0154800cc9a0ef292bba02e23817d1e670389,,f7ec5e79-6c28-456c-88fe-da51b9ca39de,True,Low Income Elders,50-75K,Divorced,High School Graduate,
371d9780cc70f4fefbe533a0f464639660068fa3638b26a087ae15c695e287c2,,a8209861-8920-41ea-8287-983416b74bff,True,,,Domestic Partnership,High School Graduate,65+
3d8de9da8b434df63b21446d17f67d129d3e93b54b0ac43f558e3911c2d8f8e7,,f4300d49-b0f4-4ea5-b33f-e3e5edcbcc54,True,Cosmopolitan Elite,,,,
f6e986eeac36f667a890026c9262230a9261084d4238690543bd6e3ae62d5f2c,bf979c2b-d3ba-4a50-aaa5-d58b487d4776,,True,Asian Sophisticates,25-50K,,,
b468a906b99071b33a76e1a27c628b45ea3afbf899047a2cafb380fda8e4022a,ff92252c-36e1-40f7-9422-94d694a0adf1,3fa0372d-2cdd-4909-a452-7f90994d41b3,False,,75-100K,Divorced,,35-44
93d9181195d9d728665ea680c821bb73cff2c35443a409c6257e793704bae279,4bf7e260-7137-41cb-b496-ae286326850e,74e34761-8e0f-4e62-a004-a39d51942040,True,Urban Struggles,50-75K,Married,No High School,55-64
faabdc51db72d3e6ffb34c08ac1511bb6301858355be7ca7d4124481c7f1ff89,4e04a1f3-cc85-483d-8229-8f11613a4cae,735048a8-9bb2-4cb4-83fb-f9d5d6d7259e,True,,,,High School Graduate,
a27db543caebc9990548bd9f3120ca0a3a17d22457e43683c4cecf0541e5a5df,c3527ffe-1cb7-4832-88bd-b5a9bc39eea0,44c746e6-78b4-4cd0-a7af-69526a17bc24,True,Modest Metro Means,,Divorced,,
bae4b7b0dca10597b47fca7ae70416987603b0a67db31c85aa7e360f13fdc384,4ffa7462-19b7-4fb7-8f98-85992211d9cb,d8c2e5d6-4b1e-43ab-a1aa-de8c0cdca087,True,Suburban Striving,75-100K,Divorced,College Graduate,25-34
cf6f5c548ceb43f8a6a3cb95a5e93e5386aeebf944ad13d0cf80772fcbb418af,fbe66ff4-8b7f-42b7-aa21-0b4010677b56,156fa9fa-b852-4ad3-915d-e90780421701,True,Struggling Urban Cores,50-75K,Separated,High School Graduate,18-24
444344e1395905fddb4052b12218035603e61a875d9686e771292fae966be5f8,aa948187-0f38-4a00-8e43-bb5a275941d8,,True,Bright City Lights,50-75K,Domestic Partnership,Some College,55-64
2deafab7ec27e392ccbe8e9ef17eddc6cd8f922148a426bbb432d5c4c0751b8c,,4e8579e1-b4c8-45bd-957e-b93b5657b065,True,,75-100K,Separated,,
45583dc61bb06bb5b2a693f2f4871cd076c8a31db210956314bd1a209fbc8a5c,,,True,Cosmopolitan Elite,,,Some College,18-24
c3cad28ab215a46af794ea4d75f9c357feaaab36f74f429d77fa6de829081fcb,92e8712c-66f3-4d39-b2fa-f506388c5956,40aa8083-1ba4-4662-bfbb-752ac93da6dc,True,,,Married,High School Graduate,
71e54c2425471ac4b8cc97a06ce631c7917ebb8ea61d2c013a3a0249be4baefa,257108c6-dbe1-4482-a1ad-d5ef553cdc54,ff524089-52b6-4450-881c-6ff82d5abe42,True,Surburban Style,,Separated,High School Graduate,65+
646c1ef545c7573ffa826a30ab77bbbff38d65c8447c85f77d087741122b9a5e,0ffb7c0e-139e-4f99-9c1e-7863cd55d048,7c869ebf-35e6-452a-a36b-0a70eba2232c,True,,25-50K,Divorced,No High School,55-64
2f87f33e49240288b1c5aa3a22dfccee972c3288b07824b990b4b2a671bdfd32,,f2bbe0e4-0482-4304-b64b-ea3d17dc6f18,True,,25-50K,Separated,,18-24
f4a8ae1af09a2d8478e21071c2a2251096661c918a08572cb683e209a57705ff,32063d6d-aabc-43d3-8ab1-ac65a3adf862,479df8f7-861d-4e17-ab28-a56987e82ddb,True,Cosmopolitan Elite,,Widowed,,
d96065b6e3abf6b6ed03c0f92f0ad9ebf25a3ae896396e9c217dd064784e82e3,741f4902-5994-4ff6-bf00-81fd45b79ceb,235a46d7-cc51-41a5-b011-2145a4b83f78,True,,100-150K,Divorced,Some College,55-64
ff2c22c72efb99ab997fc11dadc38d7e18ded6526b32007ddaa3024625290990,,a3c01c1b-9e19-4a55-a2ec-88082240e1b3,True,Family Staples,25-50K,Separated,High School Graduate,
8fb781240ee56a60b4f9e575afb8026d1fcd94401c9063dc79f8a58fc856865e,1fda9df5-a202-46bb-b99d-058ad1fd907c,bdd6513c-605e-4c37-84c3-0085f4af08ca,True,Blue-Collar Blues,100-150K,,Some College,65+
9965a50ad89a3964ef6e57714eecab4b957af1b67a1bd579a1c922191c47bb6b,3f586b83-ecce-44f1-814d-2307b1a9a891,,True,No Place Like Home,25-50K,,High School Graduate,
d197bb5c79e20f56506a7610ac4d67450e7fafadde9d05eb40f9338e118289c4,56fd846c-b684-4e8e-b9e0-f70a7e4c2609,e900eab2-96eb-480b-86cc-246f365e2b30,True,Newcomer City,100-150K,Widowed,High School Graduate,
4528c286073f5082d3e75da1142c37d0e25efbe025a094108f862838a3636630,81250db9-e8b6-4c76-960d-4e20f41a4246,72bab513-dc24-4f96-85da-c6fd8904dc49,True,Family Union,100-150K,Divorced,,55-64
dfa49630fbba3ac2b318224a142444c187693f8603b9a1707697960148f6a28f,,730da0f8-2d65-4585-a4d4-245af985680b,True,Making Ends Meet,,Divorced,Post-Graduate,55-64
964d10e68a1138e8caf610dc273ea1a72ca46ddcd037c29d862e62ee3dff2682,6181ca0e-e77e-43e8-be03-b2c37e5144c2,2c7d4e3b-e36f-4061-a47a-c377a2fc5aed,True,Hardship Elders,75-100K,Divorced,High School Graduate,18-24
75382bec3c860a4be790b8fe87a3fe0c9bfbf7cbb765b5c085c896b0cbd97451,e5468819-45be-46a9-85bf-0d76edd7c9ef,,True,New Beginnings,50-75K,Domestic Partnership,,65+
89e5c3ccbfbac417d7df3a3c3190a1791aeb696d374d967d42725075b0e28e72,cc41261a-5221-4314-b5c0-e65859ea4980,5efc5877-42d9-4d3a-b5bc-ddb659d41b74,True,Cosmopolitan Elite,,Separated,High School Graduate,55-64
ae6fd453de51e164769dc25808aca5d9d702eefd2299223ebc09650a59ea5788,ad2a594e-484f-49c4-81d7-7169fd472bc7,,True,Cosmopolitan Elite,25-50K,Domestic Partnership,,18-24
046627acfb24893fc75ed5fc3f6a96fa4a8809cc20bdda4c1080475099797bba,,,True,,,Divorced,High School Graduate,55-64
e881dddd750b96e97638a7d2cf3a5d3c99c662df6f916860e1fe1d7afd07f769,0cde1f8f-d019-4cd9-93a0-fae2a72ae420,ee42b24d-d7e6-439e-8cff-6c835895519d,True,,25-50K,Domestic Partnership,High School Graduate,55-64
50c3874d49fe95db19b7f3fa1b41de1bf50e4f28131b85077bfd37577302556e,,fd01d632-b833-40b9-bd50-561c45036087,True,Struggling City Centers,,Separated,Some College,55-64
14b7d99dbd490384ec6262441731226ceb63e67e655e72e51a4023370ee54459,6a439a9a-6ab5-4dd1-a56a-3dfa96df38ba,a9cfa5d4-a3b4-45bf-94f6-7e88f72fd9dc,True,Promising Families,25-50K,Divorced,,65+
d90f31361c9d41ea7f4006fb9c9855a1dc1ffb9e139a18b83d0fce6781cac6ef,bfd9e795-39b1-4346-870b-e0ed13e4104e,fc20e727-76f2-4a44-a587-7e34f2fccc6a,True,Striving Startups,25-50K,,High School Graduate,45-54
6434cc60577c93a3e8955439fa5790ea4c71c421d1007e01f4e16ce4ceaf3ca9,e04a390e-9c9a-4f6c-8f0e-c4ac7dc92de3,94473549-bd01-4f58-ad75-eb8705ccc9a5,True,,75-100K,,No High School,
92454729541d998484c2320da3aeed8d446a3f93da6601d5f2d2b33f65f78d00,fe154a92-9dd9-4d05-8dee-283f1dcb51db,dfe7de24-ddad-4fef-b7c8-3d6b7b5a1a92,True,,75-100K,Separated,Some College,65+
c6133534f9dcf6b8059e66d6d37abe3ae0a4876f8fad8270f160eac258ee658b,,bca11193-d5c7-45ce-84dc-b4c00a674bb5,True,,50-75K,,High School Graduate,
1a3dd74ba8de45cc0f888377e9213b5b8fc1179e337921c61c91ab38d127f1bf,8a13da23-b222-4502-9fc7-6f80ef8137b9,5c1d6d8f-7854-4b72-a0ce-0c87511862bf,True,,75-100K,,College Graduate,
c64895bade6647edd71eca72639ce3b0e97b7078390786a0be620153328ef183,d4949f59-03c3-4748-88a7-0b4c76413db4,acd07e41-4c3c-4041-a5d7-c202702b4054,True,Promising Families,25-50K,Divorced,,
47caa9f4d6309da97eab615562f8d441e7d1285d5fe293f30cb04cc854aebb68,,3fad948d-b0d5-4d68-96f0-382ccd3571b8,True,Urban Ambition,,,,
5afd8b6aeb21dc7337e62e8408344db4df906825cbe073510c869615b3658146,,c9ab1c7d-9160-4721-b899-f63c546dfd5a,True,Struggling Neighborhoods,25-50K,Separated,,65+
cae6d10507d5fea4a9ecbd828b4dd53d5f3c4311d35ff0574ea3c19ce89f8ecb,,ce23c294-6e0d-41fa-b774-8b25b3d6885d,True,,100-150K,Separated,Some College,
9786f7d64e026ce421a002c271f7a528c42e25cd7750d3de253c559beed2a59c,719f3bac-53dd-498e-b9b7-03fe5ca45da0,7a0ab2e3-7d3e-4362-8f95-84bef8cd63b7,True,Struggling Urban Cores,25-50K,,,35-44
06488af9ed968dd89463960815ae36981aae7b6f5edc9658b447eeae6f500398,,20de83d9-baad-47b6-a526-bdc22b707e38,True,Metro Minority Mix,50-75K,Divorced,Some College,55-64
d3c1015b5c81cf7d46d3b58da70cb1b36b9325f81b9273cc6e3c1ed165a2b560,,6160d3a1-f8ce-4987-a085-bcbf76ea0526,True,Humble Beginnings,25-50K,Widowed,,18-24
47c8ba8de25b1de2b8dd8f2f5f3f2d09c8c9447a9cf6bb4723903744a782745e,e444d5d8-52d9-4833-b497-f052d305a89d,d505f198-df56-4583-8bed-79c229545bfe,True,Asian Sophisticates,75-100K,Divorced,High School Graduate,55-64
d398e00edce13d1400a895dc9f0093da2962e9fc331141ba4b185e2ca30129fd,,b99fb86b-eac6-47b2-a90e-0b15cb7ce4b0,True,Striving Startups,,Divorced,No High School,
cfdf570cad1a0c1778f5e2dc0d8365eefc5016519ef57868ab2c4c8662206dd6,b6d12f22-cacd-44ed-814b-452bc8cce9ba,97726aa1-d293-48a3-9b2f-8889459fe815,False,Metro Minority Mix,25-50K,,,65+
5d4fbe5b5522fd4f78c7b520c87c414d1972620570ff5862a52bb201c8fd3361,208bfc19-609e-48c9-b083-c1ae788b4f0b,f195f773-e3c9-41d9-9489-bdc1affb2ec6,True,Family Union,25-50K,,Some College,18-24
d5d823bd33642d5aaf2f9461d961f0b1bc8de10f7a90092508f4311cbb7472c4,bed7db02-978c-4280-807f-9a43579612a6,62e4940b-da55-4c7a-9c47-63bb6c493c4e,True,Metro Minority Mix,50-75K,Separated,High School Graduate,
b2704e8ac976fa985b8b41073dadf309a1145cb0e21b1eeaefb76c9fa7ae2649,65f199cd-22db-4475-821f-e480535c27bf,a7b660b2-50fd-4072-aea5-114e7163199e,True,,50-75K,,Some College,
54c46768055cc9d09165d716485012d963fcfb1da067f3b6aab62864afeaf3b7,,c4f6f073-29ea-45c8-8112-2df8c2bce1ee,True,Post-Industrial Strugglers,,Divorced,Some College,
4bb5bca3d1ca0ea2237de26a98761464a85d718d3d1f0d929faa07546c9c3a0f,,8cb4b291-2600-4bdc-8770-37862a5a93a1,True,Urban Ambition,50-75K,Separated,High School Graduate,55-64
7e5448a12e36b4d166e027b362f227b4262ade50a628feed364ecc4f8b751bfe,,f7b03ae3-52eb-4644-b29a-44a77fe3283c,True,Post-Industrial Strugglers,,Divorced,Some College,
3871dda920b0fbf0d67d09b96c8d4c88fdded66ff9bbe566af5a847e73a9d34d,b3f55dfe-3e3d-4f0c-8400-a14e6c477f32,75980076-8f5b-4e13-a456-1f8a34164bff,True,Post-Industrial Strugglers,75-100K,Divorced,,
632b03da3c8602b73cebb00ef1dbefe10775e880892b11c02cd3226214c4cc38,9a318451-7741-45f2-a93b-56f15597b119,32563d49-f667-475a-bc2b-252d91b6bead,True,Booming with Confidence,,Separated,Post-Graduate,65+
2c810f77c3da7da9be0b97cd64b4ce2eafc33b7a958a948a7cc7ceab7d7447f2,950e3980-43a9-4e61-9006-037e8d39b75d,b0ad8908-98f7-4389-a9e3-35e57d1f6e5e,True,,,Separated,Some College,
b4843d76ad14b782ffd40d71e8ad0dec491ac7637b70afa7198582cf55f4af10,,ec65706c-ba46-460f-b894-d617770c9226,True,Rural Oldies,50-75K,Separated,Some College,
337fae0d0dd4613c5149c7e66e6edc52033d9dc8640dd1e7e87d43d7960078eb,,2fb7ec1a-aebd-41ad-8260-7130680417ad,True,Striving Urban Mix,25-50K,,Some College,65+
cd3a3560f5726ca10b06e15152befe9b2c103e0ccf62c5d500c230b79a481b39,101579f8-0684-4d04-9bb1-b8bd91cbe0c7,,True,Family Union,,Divorced,High School Graduate,65+
aed860cdb9bc319b70356aad7d8e733d7f7a015c6268eed1ed0325e6745bd1c2,8491a936-30a0-47a5-b7fd-d2c1634fcec7,b9361268-ca5d-4ae5-b311-39a44f9a0e72,True,Urban Struggles,25-50K,,No High School,65+
c629856a1975c3336dd0a620641962389d90aa2245cbc7d476cec88d341ff050,af9ac72b-c5ee-4ee2-9735-b9aa5b489337,d456fe82-cdf9-426c-8cc0-3372948257f4,True,Hardship Elders,75-100K,Divorced,High School Graduate,55-64
4d10e8dd77667cd3ff9b9b612e8bcd8f704c2016a0b45721d72f865bb9768eb5,,08db20c3-2068-4d8e-bb37-622aa3f7fa4a,True,,< 25K,Divorced,High School Graduate,65+
05f09326c83006517940109e26723f1675d84ce0d309e0af2b44a0619eaf5793,,174aa22f-ecd3-4261-aa6a-ae2487534581,True,Struggling City Centers,25-50K,Domestic Partnership,Some College,
b2d5f78d5dd2f5498dfae0357547d9e59ff5bb98b9097456eac2409efdef8d7b,33263f74-6378-4e39-afff-fa747666aed2,955c542d-a05d-471e-a3fd-7a8801e9e45c,True,Suburban Striving,,,,25-34
fe8214416a013059194f8ce62b5ccc3ebd29cc0f7648dddbf152c92e40b3e672,,e650b530-2cb1-4823-aca1-15906564420d,True,,25-50K,Separated,,65+
ac1280bcb3cb8ca8eecd8ae76db48731fe19cd8359cb3676969474462585e201,0d93be55-2190-4067-a8ca-d1b9b7b8ab58,,True,,< 25K,,No High School,55-64
56ae30c114147e256851b440ad07a92ebffa8c12787c311d7e9bf88330250175,,911e3cf9-ed2e-46f3-807f-4b273908d316,True,,100-150K,Separated,,65+
f92fc7e31339fc7da8709ee463be2089f3f9fb261e713525a03586b11f8159f6,39011c6d-0bfa-4389-8bbb-5a0be8ebbd19,,True,Suburban Discomfort,> 200K,,Some College,
ad248c2b763dfb97d776ad8aaf34b4888e874ad6cdcd5dab738959f7f60e8b8e,,40dbd52d-4234-4747-b140-5183b4667837,True,Family Interlude,50-75K,Divorced,Some College,
eb4a620b2f93ee34770fba9bffa948e494b91c0c130862d303119819c38d9e13,06ce0a21-c0f7-477b-adca-4d3ee4b1ed8b,fa9b2be8-2748-4de6-97c4-fa20991d4369,True,Struggling Urban Cores,< 25K,Divorced,Some College,45-54
948d1689a8b07d1a914cadfad7a7912ad5e022567ff85d1dad0a5deed9b2bf19,f448b44b-a792-4e37-a072-16dedf0f1b10,8e88e73f-2db5-4c9f-b79e-e9b0a13b4c41,True,,50-75K,Divorced,Some College,65+
804d787f4d55bebb491a8ee935b2dfbff2dd40e6038d2ec60fb7537ccc144c78,fa8a007d-1f1d-45f0-b062-80537674e237,38f43b60-638f-454f-93af-939e6d0563ed,False,Surburban Style,100-150K,Divorced,High School Graduate,
6ed397fb31027e2a00ccbefe7523f4dd8fad0e78e814b6784354b84dd3c15e7e,28cb31b4-96cc-4e33-9466-9160c4eab0e2,9d39e5e6-37bd-4e50-8cfa-06a78202c03c,True,Sunset Elders,75-100K,Divorced,High School Graduate,
29792455faabb2873afc2db7ebec7d3ab5d1550034a29c22581a3549bf95a8cd,,356d141e-c7f5-4584-b9dd-d68e3d26a827,True,,,,,25-34
0d68d7dbab53dc17e0b670196585c6034495493f9c4d2def52f90c907babe70d,d4fb487f-a5ef-4c7a-9da5-bf6c60f6fb65,af5613f2-fa38-4cc6-bc73-caca59214f9b,True,Urban Ambition,,Separated,,25-34
0c2a6947c30231725900ecbc4986ac6029c909556f2971e37c88e25c6462c4d8,,64ae4867-8583-4dd2-96c5-cb0bafe136d0,True,,50-75K,,High School Graduate,18-24
4588d397c9b8b51335d3af555d260b7b0da9dca7f0b8a29d1c2fa2d730bbffa4,105e6c7f-182f-45ba-baac-d004516c4d1e,4411f8e9-13b6-4355-b607-9e3d1728d070,True,Asian Sophisticates,100-150K,,High School Graduate,55-64
ab1cef9702924067b53261d70c65a58449d5681fa1e175b7e203e209f866793b,,8a195767-1a59-4ffe-aa25-e1722f89265b,True,,25-50K,Divorced,High School Graduate,
b6f5fdb52d0a4d8f467f5752149b37740fe6844bb5e79f49dc180a39657031a4,,,True,,100-150K,Separated,,65+
4203b28987a9b0cd49521449ba8389d0f2fd1120dc77dbcc0559e329dfb38335,,7a9e188f-3274-4028-9e29-058d59e4e642,True,Struggling Suburbia,25-50K,,,
21ba3197337ad112fdb2e510da6ac73d62a601b6b0b669a2daa08c50702521c0,52cd9620-e694-4b01-bb57-eb3cc5b0942e,,True,Striving Forward,,,,
04c0036365b78fb73c3e1489ddc0d31776b6e4c35ef5a083db04ff0c8f7ca0fb,04fc3006-6fdf-4344-a22d-12648cc4c476,,False,Challenged Diversity,,Divorced,,45-54
f4613d4046fe5df620996fb335c4ef71355b4bfe2a7112811e277f44d29b3f4f,,23d44efc-89f7-44ed-a468-0349ae06acef,True,,75-100K,,High School Graduate,55-64
182029de972bbb2d3ede1f4d86205e5c7e034541fb1436cccd33973b479cce17,9ecd7f7a-50b2-402e-87bf-a7b4883ee9af,e63e9222-4528-46b1-9c47-a719e4373db0,True,Cosmopolitan Elite,75-100K,Separated,Some College,
00f2e9b8dd7efcc252d55fefd3ef115dcec401564f0431229cd14c81242956f1,2ff51c69-5f6e-4e9b-809b-dd28b1dd8a29,e31c7c1d-d626-4bb9-af0a-887e568c4665,True,Surburban Style,,Domestic Partnership,,
bfdb866870eaed2ad8c51d484d76aa3b4d2a682b3e6da919803af873de3cf8c1,,5f0e4584-9f54-4f43-9a10-ec725e04c1f4,True,Striving Enclaves,25-50K,Separated,High School Graduate,
644ed2ff507f9b06945925af4b3443ab5bb696952858df1f83276120c8f49939,,b10eed11-6c23-436f-a8f0-ad3fb6ebc01f,True,,75-100K,,,
9bb3418097378e8cda532f09fd99c77efa1fbe0532cb9327f9caa58865da1220,f3d12c5a-6adc-4ad6-80f6-07c67d5a12df,98aba116-af4f-44f9-8607-d5b703db3f7f,True,,25-50K,Domestic Partnership,High School Graduate,65+
441d150151fda0f91f84d4a871dd25570de8b6b3e29b82d5133118e06ad6ffa1,,5ed4e3d2-968d-4988-8edd-8eb8e0c901a5,True,Newcomer City,75-100K,Divorced,Some College,
90d9e98370e81afb994fe8f33d79b15ed8c6ac36e575424e80396cc3de5a0bfa,,,True,,75-100K,Divorced,,
26f5c521f62794df760bc785115dce8972032a4c0a403f31bd95615d04adc727,,965f7950-1cd6-497b-a115-51388b856e0e,True,,75-100K,Domestic Partnership,High School Graduate,
f8c1c1d830ea26a35b01385596fdf4c2d6f23213a2bcafb91ffb0b70b08fcdd4,092965f1-8c80-4634-a942-2f4ca0c61ce8,84e0ef4b-9131-4f43-957d-8af71a52e2f7,True,Asian Sophisticates,> 200K,Separated,High School Graduate,
d123aa1f889d8b8840339388576c3d6ab69859dde05a5efd6a1cdbbb0c98d659,56596de6-255c-4dd8-b382-e0d53b2321ef,,True,,25-50K,Separated,,
0a5a96f8c34304c441fe177576754632aa843d361670ab9fb0bc08030d635984,b4761068-ddc7-40c1-b3f6-6b8a37fefadb,,True,,,Divorced,,65+
54576fc7357541354b94831ddc10060965fcdb6e5b4c967df4b7998a36b68f85,,,True,Bright City Lights,25-50K,Divorced,No High School,65+
0d63a6d22568ba88dfc9bfbd2a7eb4bb796564fda120adbf0a751ab92a85fb9c,,91e032d9-0f30-455a-bcba-7fe463b5352b,True,Post-Industrial Strugglers,50-75K,Domestic Partnership,,25-34
2710f86d98f80e1f906e4fcae2450be2f330b429b9ba05f5024927c13a9824f2,,d445381a-3e3a-4627-aaf4-b8998deaea9b,True,Newcomer City,50-75K,,High School Graduate,55-64
06de4dc78038aeaa1cba84c8f8d2b04cff3c9140d79d564b631712e41b75b830,,f65ca077-06a4-4463-8d75-1d38c69d2906,True,,,,,55-64
8b6ce97587c2fb72ec11adbbb08934e8a435fc312138777f2d83ee72f3ba0779,,,True,Urban Struggles,,Domestic Partnership,,45-54
d439f00e2a6b574e1e0f97d4f4182d559e7df377c493f780c3d1aff6ce724f81,5a628b7c-d34c-440d-995e-6ab28b286b33,,True,Workplace Warriors,75-100K,,High School Graduate,65+
4bbe7f9282eeafd7fdd3e5e73c37ca28cb92693d17596621924f43caa2b6dd69,d4756f6e-d2a0-41b0-919e-9e19864119ce,e9d9c55d-77bb-4541-84a2-5c20fe115df2,False,Suburban Discomfort,,Divorced,Some College,18-24
0993da6b9bb2d1a1cb3cb3611cce0cead1cfc7da98a8f6fa75d51a02f1d6e991,4d6d7515-46be-4aff-a741-d1cfd6cd4f6b,42e9aab2-2fde-4583-bfc8-e28004857a37,True,Rural Oldies,100-150K,,High School Graduate,
a4c6e069da5c213607836e271a52ffc23922dc98fbaa9a5e5f84a2d97b964324,84825c11-a621-4adb-af7d-72b545a15f00,040f02b4-ed60-4975-8d89-a6f86d59fb87,True,Post-Industrial Strugglers,,Separated,Some College,
bb5490929955769678d82486c271a33a2f0a84d0a6821b258d0282f50479a278,,d19cf612-cea0-4c9f-a744-2a87e6d04c08,False,Suburban Discomfort,50-75K,,Some College,45-54
6e08e2dc45d8e1fcffff4ad2c410e2b91a1fec702048bbcbc6777e7d97944f86,,b2e1c773-10c2-47ac-9235-55c486810130,True,Connected Cosmopolitan,25-50K,,Some College,55-64
c3de25edc7635e291c61a39f73139b49613f2e00029214a19c0f60a6c9d1a7e6,,3ef7ccb7-701e-4cc0-927d-a396f5a8f7f1,True,"Young, Single & Struggling",,Domestic Partnership,,65+
79d92d06d35e6d8c771e9144c0195757ef63ee6da552982ed865c8372f7f8bf8,,bc99f4aa-55c6-49b5-8180-3a8b9f348acd,True,Newcomer City,25-50K,,No High School,55-64
ef97c297187ee221d038530d6551019251a984125d90a17a16728e014b0609ad,,992e7079-dab3-417a-9776-3699523f8b11,True,,,Divorced,Some College,
347f08e5769c4f6b0849711ad00e749d1dea697cbef767585bfe5db9278f0b72,,,True,Family Union,25-50K,Divorced,Some College,35-44
